"HID","trainpred1","trainpred2","trainpred3","trainpred4","trainpred5","trainpred6","trainpred7","trainpred8","trainpred9","trainpred10","trainpreds_mean"
70623,0.000505516217808713,0.000287641090448839,1.42508682147268e-18,0.89058596469241,8.35833487835213e-10,1.59271568895741e-13,NA,1.9307413417382e-16,1.13606164541658e-20,9.31170302388013e-13,0.0990421247597325
70624,2.00916320203745e-06,9.07082524582584e-06,6.81483857774086e-17,2.04247218096498e-09,4.72078052109374e-07,2.1752870904505e-12,NA,4.61255393810441e-10,1.19377408512834e-09,3.19500544991813e-10,1.28400951972587e-06
70625,4.99246142553919e-08,3.71119924840559e-05,4.68882001804921e-20,9.44536244889682e-15,1.56876209194119e-07,3.80703813204077e-13,NA,1.5019423001671e-06,1.95890394009584e-05,1.21749375568199e-10,6.4899885720173e-06
70672,NA,0.289559745387818,1,1,7.55670342460665e-09,0.999694103093137,5.27941594892795e-13,0.999999999999366,0.999813408947359,0.999999560385659,0.698785202818952
70673,1,NA,0.999999999999997,1,4.38296665995719e-09,0.999993591099561,9.64501860515765e-12,1,0.999984109123942,0.9999999796299,0.777775298249557
70674,1,NA,0.999999999999749,1,1.94601219157793e-08,0.999999616900642,1.03323691424635e-10,1,0.999999720867394,0.999999999714456,0.77777770633841
70675,1,NA,0.999999999999936,1,3.04924503712355e-08,0.999999249730813,1.64438431605589e-10,1,0.999999031314614,0.999999999329799,0.777777590114672
70676,0.999999999999995,NA,0.999999999989312,1,3.82903636219386e-06,0.999974358424812,1.4518208570147e-08,0.999999999999991,0.999937893036988,0.999999977937814,0.777768452549276
70677,0.999999999999952,NA,0.999999999805081,1,0.000404299007842764,0.99994762283137,3.11518126535209e-06,0.999999999999707,0.999992642543586,0.99999996557929,0.777816404994233
70678,0.99999999991971,NA,0.999999999933985,1,0.00227642537776714,0.999905495100161,8.78621540216819e-05,0.99999999982978,0.999348281782854,0.999994591235713,0.777956961703777
70679,0.999999998270724,NA,0.99999999986975,1,0.0438252262299309,0.999941277034151,0.00797385040308404,0.999999999342687,0.999677140323946,0.99998780478786,0.783489477362459
70680,0.999997646628192,NA,0.999999999597883,1,0.46920949519252,0.999990154662561,0.478321726986184,0.999999976334104,0.999254349325379,0.99999245415818,0.882973978098334
70681,0.999836637917775,NA,0.999999999963964,1,0.889198097241384,0.999999749971165,0.520955717695016,0.999999224169126,0.999926310960523,0.999998755872921,0.934434943754653
70682,0.999288779833478,NA,0.999999999958501,1,0.945761876856548,0.99999988556468,0.607918275438011,0.999996413473888,0.9999902309072,0.999999638742875,0.950328344530576
70683,0.999891943667764,NA,0.999999999319623,1,0.999553603791019,0.999999952483893,0.99766269815831,0.999999853463181,0.999999907476033,0.999998668683639,0.99967851411594
70684,0.999997602629876,NA,0.99999982961358,0.999999999999961,0.999999962910237,0.999999934331625,0.999999924177866,0.999999999920301,0.999999999496673,0.999991241268831,0.999998721594328
70685,0.999980549609714,NA,0.999879955035259,0.999999996420618,0.999999985706564,0.999991076300145,0.999999993702321,0.999999999971396,0.999999981102031,0.996749999172498,0.999622393002283
70686,0.999562389890561,0.999999997814752,0.541303157344627,0.999944682883937,0.999999994806253,0.999986744032025,0.999999827780796,0.99999999869248,NA,0.998672009034319,0.948829866919972
70687,0.998816866930764,0.999999997659031,0.0295310076133224,0.991528245601234,0.999999998254503,0.999999400792978,0.999999738569595,0.999999900437234,NA,0.999174835558158,0.891005554601869
70688,0.352430299852337,0.99994130292194,0.0185489093714996,0.0358970911128949,0.999999803263096,0.99999972024145,0.999995399013292,0.944475404208381,NA,0.995791676263337,0.705231067360914
70689,0.00809783071906684,0.999219982639672,5.83517036449007e-05,0.000920941383637393,0.999997448419682,0.99999947169957,0.999971230747678,0.0099159575258506,NA,0.997188640675225,0.557263317279336
70690,0.00395386101260749,0.999990297822516,3.1730251462524e-07,0.00184340245399793,0.999999876162559,0.999999833443696,0.999996871950243,0.00187550602367706,NA,0.999732619880325,0.556376954005793
70691,0.00107566697628823,0.999999384000508,7.33521811218754e-08,0.00491130588015645,0.999999993688129,0.9999999732947,0.999999460156318,6.25861464675337e-05,NA,0.999894702791168,0.55621590514288
70692,0.00150585865074985,0.999999358843269,3.86777258986307e-07,0.00695965169882046,0.999999974791634,0.999999936617898,0.999998106777295,6.89501141962717e-06,NA,0.999782444803123,0.556472512663496
70693,0.000334172440618842,0.999896286990529,9.29882676631073e-05,0.000285861386570608,0.999998449436264,0.999998861607692,0.999977846041442,5.72114674031902e-06,NA,0.99620225208957,0.555199159934121
70694,0.00188368891023276,0.999064038637057,0.000268086336824269,3.76362318573896e-05,0.999972262906487,0.999991144242609,0.999890072675359,0.00162978662128408,NA,0.989267760163683,0.554667164080599
70695,0.703848845138583,0.983533510384005,0.999461275623871,0.0025628651423988,0.999153337469079,0.999983200805429,0.999834983755931,0.996937724469976,NA,0.997957490627082,0.85369702593515
70696,0.0429025192073697,0.99976191769648,0.954467836030251,0.000480055542727149,0.000155640900532882,0.999018705270748,0.999572816083794,0.998921678241774,NA,0.989870353697994,0.665016835852408
70704,0.0983635372867848,0.000995411718435317,8.01509158586641e-20,0.999999725116568,5.19859341457425e-11,4.43529243187711e-13,NA,6.39519753348241e-19,7.44306150866351e-25,5.46163717079671e-13,0.122150963797196
70705,0.000100068536720265,0.000367096827952837,2.18974687968812e-17,0.0056529558918649,4.72417099109416e-09,4.72524902614322e-13,NA,1.92303627443874e-14,2.50077449161803e-17,1.19678735671246e-11,0.000680013999240964
70706,3.0906076559326e-07,3.00361512309631e-05,1.62151163502387e-16,2.16663595468514e-11,5.59321253957151e-06,1.62141955061706e-11,NA,1.35092058209006e-07,5.2681846879399e-06,7.3783703937955e-10,4.59360855555927e-06
70753,NA,0.0165212258396363,1,1,1.56731348148842e-06,0.999001859754646,1.00117538563276e-09,0.999999999944516,0.999513859451047,0.999999504978161,0.668337557586963
70754,NA,0.133120109431855,1,1,1.26944849712441e-07,0.999956861217921,1.05262465034659e-10,0.999999999999918,0.999804945707459,0.999999708962569,0.68143130581887
70755,0.999999999999999,NA,0.999999999999621,1,3.97255020527208e-07,0.999971340289942,7.42976368143622e-09,1,0.999913972605011,0.999999991532581,0.777765078790215
70756,0.999999999999996,NA,0.999999999999922,1,1.30889546758869e-06,0.999947687513436,1.23642201392291e-08,1,0.999841006026677,0.999999982441899,0.777754444137957
70757,0.999999999999924,NA,0.999999999996445,1,8.75343557229619e-06,0.99980663677277,6.41222031905547e-08,0.999999999999952,0.99918049108516,0.999999945741847,0.777666210128208
70758,0.999999999999903,NA,0.99999999984933,1,0.000233231064536444,0.999929533680673,1.23902862972502e-06,0.999999999999737,0.999809729030517,0.999999976827575,0.777774856608989
70759,0.999999999931911,NA,0.999999999896818,1,0.000489138016577263,0.999576473688498,1.1970786520416e-05,0.999999999821327,0.99619359400281,0.99999538848624,0.777362951625634
70760,0.999999998833174,NA,0.99999999996305,1,0.0174803125279276,0.99990462500832,0.0011356446150138,0.999999998802512,0.99868136793719,0.999979107582434,0.779686783918847
70761,0.999999771755485,NA,0.999999998527141,1,0.603683283137383,0.999943236750182,0.839340634129277,0.999999947680651,0.998883769170977,0.999978272885221,0.93798099044848
70762,0.999954512152577,NA,0.999999999989161,1,0.690184279228336,0.99999950896156,0.833496399472926,0.999999611117153,0.99996362258661,0.999993955200077,0.947065765412045
70763,0.998924396682725,NA,0.999999999999591,1,0.946254800099062,0.999999900745128,0.205738151771926,0.999997646912953,0.999995666792159,0.999999770469596,0.905656703719238
70764,0.999555383065647,NA,0.999999999803048,1,0.992810548552869,0.999999955686015,0.930094803848729,0.999997475309234,0.999998783107679,0.999999643764465,0.991384065904187
70765,0.999977433385754,NA,0.99999999640762,0.999999999999999,0.999970816590655,0.999999951634582,0.999908559996662,0.999999991414556,0.999999982531939,0.999995924284658,0.999983628471825
70766,0.99999559501879,NA,0.999996536730685,0.999999999977067,0.99999998671273,0.999998678581553,0.999999992427685,0.999999999994102,0.999999997606629,0.998579292026068,0.999841119897257
70767,0.999288296167929,0.999999811493197,0.981477807691252,0.999983642671327,0.99999988157744,0.999871444812775,0.999999718211325,0.999999999000727,NA,0.976713294800628,0.995259321825178
70768,0.999734803045486,0.999999999803299,0.126800267629729,0.999847871895325,0.999999999423069,0.999998483550128,0.999999893281207,0.999999998127672,NA,0.999687379418708,0.90289652179718
70769,0.723214889183865,0.999978658773399,0.826071781446499,0.240272164136955,0.999999909149818,0.99999934785236,0.999992749457974,0.999667670960039,NA,0.982544113966817,0.863526809436414
70770,0.0927321939380778,0.999780323161866,0.00571322865717181,0.00816192222251227,0.999999734210278,0.999999852045081,0.999993136931096,0.33249652105847,NA,0.996887112493265,0.603973780524202
70771,0.00401592278801755,0.999613733686499,0.000113651850078215,0.000801826510023718,0.999999485070917,0.99999982379884,0.999984885831627,0.00341437585916641,NA,0.997616323239287,0.55617333651494
70772,0.00147608886046229,0.999997374120665,4.43670100331649e-07,0.00230433235989456,0.999999986169111,0.999999962614504,0.999998806188888,0.000361808723351818,NA,0.999814223043445,0.555994780638936
70773,0.000944458708926856,0.999998742041475,9.38753206676206e-07,0.00289470096816419,0.999999984759215,0.99999996553662,0.999997611738839,5.68022972990104e-05,NA,0.999823921498649,0.555968569589155
70774,0.00446715443302248,0.999980895508163,6.02874817124691e-05,0.000980188530261154,0.999999164556949,0.999999738095027,0.999989532655172,0.000207264232573467,NA,0.999642044808146,0.556147363366781
70775,0.0253564772277396,0.998758851407665,0.256419831858899,0.00174273355097592,0.999918318503727,0.999999440935082,0.999919985387597,0.224856987485658,NA,0.999759587498125,0.61185913487283
70776,0.0871325142904903,0.872271267140806,0.999075211695024,0.0082641184411975,0.99509085830862,0.999992166777112,0.998156752633573,0.87915947971251,NA,0.995211926162719,0.75937269946245
70777,0.643920548047503,0.999802836837867,0.304286601110845,0.000711068517236228,0.00482694507799362,0.996970245675328,0.999954386721633,0.999992389768408,NA,0.985149014138026,0.659512670654982
70778,0.299171141543782,0.999779029748368,0.824845501268614,0.0345266324590465,0.000381892904843459,0.980338596932611,0.999993007471024,0.470516338581826,NA,0.977796710652961,0.620816539062564
70779,0.999999883128799,0.999999994274241,1.8170425298979e-08,1,0.000300091943731693,0.662932644728752,0.998138408586467,8.66329270789864e-14,NA,0.0690590348726109,0.525603341745013
70787,5.91899061969466e-05,0.000193882071004472,5.38591394785641e-17,1.46970757999003e-06,3.52329677256208e-07,2.56574554945122e-12,NA,3.14944356667961e-11,8.45600231668169e-13,1.29344737508723e-09,2.8321704756875e-05
70788,1.45865625903139e-07,6.45063417369965e-05,5.8059615845619e-18,3.67456357654397e-13,2.41976889431751e-06,5.04247194432087e-12,NA,6.60919851717396e-06,2.93263790251097e-05,1.60191619034951e-09,1.14454623472917e-05
70833,NA,0.0175845788754676,1,1,3.49233864674261e-05,0.999566285345245,3.84873115470182e-08,0.999999999990179,0.99957212684145,0.999999422474908,0.668528597266781
70834,NA,0.0444345160657241,1,1,9.23731868978497e-07,0.999414925980708,1.74354829850675e-09,0.999999999998726,0.995897880313525,0.999998332858275,0.671082953410264
70835,0.999999999999931,NA,0.99999999999988,1,4.05286259542289e-06,0.999369896498022,1.12567984622899e-07,0.999999999999988,0.994685921131348,0.999999771076096,0.777117750459538
70836,0.999999999999964,NA,0.999999999998798,1,2.07031672793272e-05,0.999789604872272,3.84806061956862e-07,0.999999999999998,0.997200973227069,0.999999963492229,0.777445736618186
70837,0.999999999990963,NA,0.999999999994605,1,0.000377100133026718,0.998335756167125,4.38724291537561e-06,0.999999999999193,0.946041032921846,0.999999296822525,0.771639730363578
