HID,Folds,BIO08_Mean,TXX_IDW1N10,BIO02_Mean,TN90P_IDW1N10,ID_IDW1N10,BIO14_Mean,BIO18_Mean,CWD_IDW1N10,RX1DAY_IDW1N10,WSDI_IDW1N10,PA
64694,3,9.9159254,38.278367,10.948311499999999,10.984026,1.222462,17.375055,59.976502,6.074461,19.692249,2.915075,0
64763,4,14.848231000000002,42.60457,11.5492215,10.64313,0.066121,0.083738,1.41901,4.333543,31.347396,7.1202,1
64764,4,11.7286102,43.151614,13.091357400000001,10.763959,0.62544,0.020191,2.204542,4.383335,31.032238,9.749856,1
64765,4,7.2694203,40.802941,15.0971227,10.983299,1.731077,0.299744,4.386397,4.393751,29.51649,11.493021,1
64766,4,5.2425115,38.945134,16.204883799999998,11.227101,3.617131,0.137693,3.561199,4.526214,26.155679,12.265615,1
64767,4,7.7912267,37.970905,16.0563807,11.216094,6.965266,0.0,1.652904,4.838903,21.811545,10.820386,0
64768,4,6.4135215,38.275242,16.0738901,11.092145,8.744539,0.0,1.498187,5.104968,19.633306,8.575882,0
64769,4,5.9735819,39.664216,16.0479281,11.102971,7.493281,0.0,1.902162,5.444705,19.088749,7.198551,0
64770,7,8.346361,41.446675,15.236741900000002,11.134741,5.35863,0.0,0.033137,5.649583,18.229244,5.835319,0
64771,7,8.671032,42.181376,15.0746387,11.12352,4.791929,0.0,0.0,5.978908,18.149531,5.523386,0
64772,7,9.5156087,42.197655,14.8797987,10.962249,4.657541,0.003546,0.559498,6.306442,18.060979,5.171478,0
64773,7,7.9092613,41.816617,14.918751700000001,10.79958,3.484796,0.820077,3.686169,6.296247,17.89813,4.230232,0
64774,7,6.6879285,39.21879,13.7555755,10.913927,1.622321,3.812894,18.863862,6.127672,19.242807,3.129353,0
64844,4,17.5595164,42.008496,10.639176,10.651818,0.002466,0.0,0.281034,4.320511,31.199038,6.356126,1
64845,4,13.702841699999999,43.798336,12.039299699999999,10.654468,0.165187,0.091388,1.968055,4.41055,32.12438,8.48805,1
64846,4,10.0696662,41.918011,13.9042433,10.843548,0.881785,0.034693,2.86967,4.393995,31.104213,10.638335,1
64847,4,5.3795481,39.868029,15.794663199999999,11.098793,2.816576,0.441056,4.879472,4.346034,27.273183,11.493665,1
64848,4,6.877407100000001,38.788516,15.9632265,11.216544,4.982658,0.000574,2.0582,4.480697,22.929089,10.553906,1
64849,4,6.214562,38.487051,16.285037199999998,11.186674,7.399638,0.0,2.262231,4.974397,20.387127,9.382716,0
64850,4,6.712008,38.976058,16.1712545,11.091669,8.234648,0.000282,2.54986,5.224263,19.12981,7.65795,0
64851,7,9.7093936,41.490165,15.0481471,11.135503,4.9351,0.0,0.018493,5.856782,18.650982,4.843409,0
64852,7,8.7671201,42.641302,15.2112144,11.206676,3.465871,0.0,0.050365,5.619012,18.021547,5.341209,0
64853,7,10.3843832,42.806326,14.6290023,11.158084,3.058588,0.0,0.46646,5.813005,17.77271,5.140235,0
64854,7,8.956526100000001,42.50943,14.598875799999998,11.064945,2.394635,0.772164,2.863072,5.879046,17.448126,4.764028,0
64855,7,8.913382,40.799727,14.598559599999998,10.923536,2.128739,0.702453,7.273781,6.077767,18.174045,3.723757,0
64856,7,12.2815521,38.49992,9.504524700000001,11.084087,0.921847,22.397314,75.75812,5.896188,18.866348,3.245513,0
64926,4,16.4787834,42.698101,10.8745604,10.632181,0.136992,0.023331,0.747873,4.370114,32.159133,7.385102,1
64927,4,13.2382044,43.739308,12.4972642,10.709551,0.446905,0.003514,1.539218,4.425057,31.927905,9.158288,1
64928,4,6.3400406,39.997467,15.128053399999999,10.969866,1.544766,0.415075,5.506134,4.452663,31.033076,11.953421,1
64929,4,5.8394028,38.865092,15.989441500000002,11.263194,4.023203,0.073402,3.413111,4.268639,24.061036,11.064165,1
64930,4,5.6795668,38.824319,16.4882058,11.250385,6.018868,0.006274,3.325292,4.635614,21.313963,9.66442,0
64931,7,6.739637,39.50911,16.142581200000002,11.135902,6.8779,0.0,1.798661,4.956522,19.272293,7.710824,0
64932,7,10.6463947,40.41634,15.177391,11.148827,6.360731,0.0,0.033342,5.299804,18.501859,6.800593,0
64933,7,9.802651299999999,42.166216,15.083016,11.203749,4.12771,0.0,0.000557,5.492445,17.997398,5.616436,0
64934,7,9.9531916,43.09933,14.8032462,11.241714,2.711658,0.0,0.07671,5.641804,17.87278,5.249417,0
64935,7,10.2621662,43.181067,14.326511400000001,11.232842,2.149662,0.573674,2.524208,5.756207,17.395553,5.038643,0
64936,7,8.2283293,42.492563,13.8886431,11.05574,2.274529,1.029731,5.487778,5.832648,17.006334,4.883478,0
64937,7,7.4627285,40.643642,12.792148899999999,11.083919,1.27935,6.324797,23.328058,5.802222,17.514459,3.87272,0
65007,4,14.5761214,43.100844,11.5669702,10.653412,0.190578,0.04377,1.812007,4.383545,32.418617,7.973544,1
65008,4,8.5852666,41.909016,14.047644199999999,10.840523,1.126508,0.336597,4.894656,4.392063,31.608927,10.184716,1
65009,4,6.3269331,40.052668,15.535937200000001,11.110311,2.623207,0.309191,4.495582,4.287421,27.555237,11.019375,1
65010,4,7.151619200000001,39.019058,16.1717378,11.22972,4.372119,0.0,2.461502,4.397832,23.792081,10.505076,1
65011,4,7.340315200000001,39.601104,16.1653384,11.199064,5.710791,0.0,1.412551,4.769609,20.062457,8.377166,0
65012,7,10.6964018,40.952346,15.622096500000001,11.185744,5.276915,0.0,0.466427,5.074425,18.547977,6.900212,0
65013,7,10.9300368,42.102636,15.295003399999999,11.213513,4.254327,0.0,0.198974,5.320928,18.061913,6.172292,0
65014,7,9.8518064,43.160478,15.0915957,11.286813,2.738721,0.0,0.011605,5.522004,17.962285,5.621312,0
65015,7,10.5579977,43.278567,14.4281091,11.269791,2.279202,0.016402,1.240759,5.684261,17.603689,5.246859,0
65016,7,9.1164624,42.83703,13.9933448,11.172999,1.978305,1.012725,4.410669,5.70034,16.992516,5.064061,0
65017,7,10.5686373,41.433423,13.9809763,11.110723,1.651122,1.420704,8.505628,5.763619,17.015418,4.464893,0
65018,7,9.256282500000001,40.455844,10.9102657,11.140658,1.164493,13.52282,44.426178,5.668972,16.729845,3.981417,0
65088,4,17.6594046,42.775288,10.320312,10.673543,0.14568,0.024603,0.759714,4.491933,33.157477,7.370589,1
65089,4,13.0242176,43.439321,12.342776,10.744851,0.6738,0.058868,2.247641,4.420089,33.006657,9.004971,1
65090,4,7.401036700000001,40.411027,14.855506600000002,10.996629,2.036249,0.360057,5.175175,4.323627,30.356519,11.170831,1
65091,4,7.778616100000001,39.034016,15.798756599999999,11.220009,3.873383,0.003748,2.574653,4.250888,25.017609,10.893165,1
65092,4,5.4609101,39.121131,16.5866008,11.252605,5.495898,0.068627,3.956113,4.557814,21.521605,9.272068,0
65093,7,8.4255785,40.124749,15.9496341,11.17174,6.159993,0.0,0.36104,4.941908,19.003233,7.046532,0
65094,7,10.986358300000001,42.289712,15.6680149,11.21445,3.663324,0.0,0.478628,5.103794,18.17933,6.571677,0
65095,7,11.1404675,42.938783,14.954932099999999,11.337994,3.024942,0.0,0.0,5.225008,17.877432,6.293908,0
65096,7,9.99745,43.582727,14.924623,11.369698,2.045137,0.0,0.609078,5.392923,17.675251,5.897684,0
65097,7,10.3561277,43.3736,14.034902299999999,11.31789,1.952631,0.99617,3.689321,5.568425,17.249936,5.602336,0
65098,7,8.922375800000001,42.563903,13.7782717,11.158742,1.835959,1.456659,6.696207,5.652149,16.75837,5.070933,0
65099,7,10.6875872,41.347846,13.329131,11.133711,1.235029,2.927438,14.350273,5.759942,16.085178,4.116452,0
65103,3,8.0365024,39.288724,10.5605513,11.652789,1.375449,2.001025,7.757165,4.368759,12.631562,4.288453,0
65104,3,10.2089093,38.027648,10.5655175,11.888952,2.315437,2.585686,9.309212,4.521272,12.837748,4.67696,0
65170,4,15.513378800000002,43.817698,11.0998517,10.703312,0.241709,0.08836,2.105303,4.465913,33.706141,8.11217,1
65171,4,10.4440179,41.962204,13.446947399999999,10.838237,1.242076,0.049829,3.296196,4.362577,32.547325,9.830142,1
65172,4,8.2330685,40.269793,15.3609395,11.052297,2.937806,0.129666,4.166359,4.256739,28.471993,10.195863,1
65173,4,6.0530533,39.493504,16.4467423,11.215124,4.181666,0.118139,4.136035,4.373891,23.42558,9.786042,1
65174,7,9.3097058,40.163618,15.9648672,11.224352,5.140252,0.0,0.179418,4.628774,20.143419,8.130188,0
65175,7,10.9727921,41.079274,15.450728799999998,11.197956,4.980051,0.0,0.008179,4.956467,18.784911,6.993851,0
65176,7,12.2133737,42.925006,15.3166683,11.261491,2.932663,0.0,0.001676,5.107388,17.923174,6.529133,0
65177,7,11.256001600000001,43.961997,15.259108900000001,11.498508,1.75996,0.0,0.172765,5.171728,17.581282,6.725391,0
65178,7,10.312993500000001,43.727624,14.4487681,11.438335,1.867949,0.26068,1.734467,5.304889,17.49752,6.388416,0
65179,7,9.5269132,43.434897,13.6409187,11.397381,1.892938,1.347686,6.074689,5.386563,16.555874,6.368327,0
65180,7,9.466165499999999,42.399641,12.9870932,11.222808,1.609396,3.015695,12.689784,5.61769,16.30889,5.087736,0
65181,7,9.947685199999999,41.250904,12.1748148,11.226865,1.200485,7.037989,27.546047,5.528605,16.128059,4.35792,0
65182,7,8.7770338,40.083201,10.618394,11.24584,1.689436,5.421504,24.019434,5.443979,16.20397,4.024917,0
65183,3,8.0900732,40.592089,10.889053800000001,11.298185,0.799945,2.865166,14.633671,4.611169,13.974722,3.66346,0
65184,3,9.6545457,41.166928,10.819122400000001,11.425165,1.126916,2.745384,10.705773,4.16859,12.072702,4.381732,0
65185,3,11.5792702,41.491164,10.8273631,11.748823,2.026796,2.0,9.186876,4.18953,11.693782,4.506311,0
65251,4,11.0980949,44.093651,12.736225600000001,10.753824,0.548765,0.314091,5.098361,4.411104,33.471267,8.669696,1
65252,4,8.1562342,40.675641,14.8168927,10.902963,1.868938,0.556126,6.072342,4.299493,32.123776,10.700356,1
65253,4,5.4040549,39.883739,16.277327500000002,11.158603,3.672887,0.71387,6.415052,4.151976,25.538332,9.622162,1
65254,7,9.1485977,40.705236,16.114156700000002,11.246259,4.04985,0.000571,1.196842,4.350509,21.404613,8.36955,0
65255,7,9.829594799999999,41.08207,15.930046100000002,11.240783,4.463348,0.0,0.232515,4.669048,19.604924,7.681567,0
65256,7,11.3178568,42.394032,15.872066499999999,11.293791,3.538832,0.0,0.184761,4.917935,18.405383,7.133062,0
65257,7,12.4271914,43.588169,15.435035199999998,11.457283,2.210832,0.0,0.011087,5.117213,17.78526,6.828795,0
65258,7,11.0082837,43.856882,14.958225899999999,11.51234,1.831966,0.0,0.694987,5.138635,17.638689,6.822959,0
65259,7,10.2993563,43.808359,14.028554,11.538137,1.829124,1.0,3.985726,5.168523,17.014513,6.962435,0
65260,7,11.5300601,43.294557,13.6360767,11.424418,2.379158,1.656847,8.0114,5.387601,16.26142,6.830462,0
65261,7,10.7853356,42.235787,12.922055199999999,11.33102,2.90228,3.035862,15.566567,5.623978,15.499318,6.188487,0
65262,7,9.2813444,41.674213,10.6401578,11.314601,2.754087,10.815609,35.791572,5.614958,15.65017,5.217364,0
65263,3,7.5256699,41.730454,11.3187319,11.26874,1.949193,3.037481,14.741681,5.031617,14.632626,4.03172,0
65264,3,9.803636899999999,42.241696,11.144558499999999,11.383476,1.420412,3.0,12.34417,4.312837,12.791907,3.921821,0
65265,3,13.047825499999998,41.694935,11.038988100000001,11.590967,2.23797,2.012239,10.70424,4.259538,12.081816,4.319546,0
65266,3,14.509019200000001,40.190054,10.8799174,11.804761,3.694216,2.0,10.239541,4.465165,12.367118,4.781118,0
65332,4,16.330934,43.736337,10.8098116,10.708303,0.263513,0.05253,2.092739,4.507483,33.862176,8.135231,1
65333,4,11.2366141,41.739386,13.335157,10.861598,1.556353,0.122263,3.966569,4.34356,32.701252,9.964964,1
65334,4,5.8816847,40.190096,15.7663957,11.06851,3.100028,0.944155,7.47585,4.176155,28.036828,9.941775,1
65335,7,6.2469161,40.363449,16.558912799999998,11.172424,3.700241,0.29699,4.362445,4.251141,23.715538,8.877545,0
65336,7,8.5431443,41.790563,16.381885,11.267061,3.152357,0.0,0.946965,4.413184,20.487381,7.72888,0
65337,7,9.0141513,42.780995,16.4708281,11.358134,2.74891,0.0,0.974443,4.637934,19.210833,7.475474,0
65338,7,12.2832561,43.386271,15.908710899999999,11.401052,2.343534,0.0,0.073124,4.921783,18.211702,7.081281,0
65339,7,11.683800100000001,43.910422,15.1664558,11.521981,1.852906,0.0,0.0,5.039768,17.819429,7.261209,0
65340,7,10.7026623,43.851494,14.571877,11.546124,1.803829,0.299736,1.726651,5.077065,17.288706,7.070739,0
65341,7,9.7392653,43.539495,13.6352891,11.533138,2.255787,1.336361,5.999135,5.257474,16.500822,7.239481,0
65342,7,11.3225774,42.827952,12.8926392,11.421516,3.13778,2.421134,11.550973,5.512605,15.458788,6.8983,0
65343,7,10.178048200000001,42.632611,12.804651799999998,11.323218,3.199589,3.654042,18.995652,5.594415,14.989648,5.960799,0
65344,3,8.1668847,43.10671,11.749153,11.270099,2.565675,4.604936,15.938582,5.359968,14.379338,4.647567,0
65345,3,8.1253593,43.745045,11.538774,11.286282,1.691503,2.978185,11.965714,4.631785,13.282265,3.912792,0
65346,3,11.408935,43.363288,11.2899423,11.462647,2.099946,2.294415,11.904602,4.201374,12.027731,4.195199,0
65347,3,14.883948100000001,42.136745,11.1945306,11.678335,3.580894,2.002795,11.571076,4.253764,11.769543,4.674359,0
65413,4,19.1660942,43.721146,9.737779100000001,10.68419,0.171336,0.0,0.761153,4.676033,34.009205,7.4106,1
65414,4,12.2985614,43.674708,12.505571100000001,10.77849,0.699779,0.237182,4.734999,4.509666,33.646993,8.994713,1
65415,4,6.6223752000000005,41.089018,15.0547632,10.929048,2.056064,1.042636,8.729463,4.292846,31.557844,10.176566,1
65416,7,3.5256205,39.948561,16.5618941,11.152465,3.840321,1.121834,9.351404,4.107244,25.565536,9.421134,0
65417,7,7.1055850000000005,41.674145,16.7281541,11.202735,2.66138,0.007426,2.672236,4.315959,21.928151,7.588551,0
65418,7,6.4641811,42.799272,16.861884699999997,11.266568,2.382585,0.0,2.153386,4.424879,19.991339,7.323323,0
65419,7,10.6590635,43.493965,16.052242,11.45001,2.098325,0.0,0.043214,4.612492,18.791441,7.845146,0
65420,7,12.3480752,43.762563,15.663094599999999,11.529003,2.042859,0.0,0.019147,4.744554,18.221391,8.029307,0
65421,7,11.8706085,43.907721,15.0330385,11.631252,1.957463,0.0,0.425355,4.927198,17.540649,8.031688,0
65422,7,10.6559195,43.676617,14.254397599999999,11.599433,2.397857,1.0,3.762927,5.1189,16.758128,7.812632,0
65423,7,12.5139583,43.392575,13.6374075,11.524822,2.605047,1.350777,7.491052,5.333888,16.063233,7.407953,0
65424,7,13.784450699999999,43.054417,13.015766500000002,11.407594,3.324017,2.022152,10.80092,5.521595,14.709649,6.965899,0
65425,3,9.0533094,43.416871,11.748905,11.375333,2.973625,4.677627,22.503308,5.987574,15.063572,5.657922,0
65426,3,7.242110800000001,45.293652,11.98216,11.238641,2.02687,3.0,11.28421,4.754908,13.283549,3.966568,0
65427,3,10.5204244,45.408252,11.5818641,11.358297,2.380428,2.820578,11.767287,4.371505,12.231168,4.144221,0
65428,3,14.0266988,44.666308,11.5449304,11.526837,3.928129,2.344007,14.415932,4.138822,11.47334,4.504772,0
65429,3,14.9296902,42.443299,11.1369077,11.69785,5.555377,2.0,11.172293,4.329118,11.972395,4.986869,0
65492,4,19.7937078,39.494022,8.595395100000001,10.470355,0.0,0.011883,0.228337,4.455875,32.802385,5.332293,1
65493,4,18.5749482,44.00371,9.4524294,10.6477,0.006138,0.0006,0.895915,4.851118,33.539524,6.693767,1
65494,4,16.2217208,44.575255,10.8391451,10.7347,0.233129,0.0,1.554871,4.686212,34.260696,8.080772,1
65495,4,8.6904543,42.609602,13.9898335,10.850926,1.32533,0.764885,7.939991,4.432705,33.447909,9.115387,1
65496,4,3.9248491999999997,40.936703,15.9486864,11.019725,2.637912,1.446259,10.810589,4.202862,29.149509,9.660369,1
65497,7,6.8827631,41.053383,16.7242959,11.186437,3.08527,0.04618,3.711777,4.14482,24.330831,8.787756,0
65498,7,6.2641733,42.332528,16.972616600000002,11.290703,2.72457,0.0,2.759646,4.292403,20.940157,7.81342,0
65499,7,9.2358358,43.200079,16.4036447,11.351279,2.143887,0.0,0.338841,4.45598,19.558304,7.581413,0
65500,7,11.4970254,43.778526,16.0755638,11.552359,1.905367,0.0,0.0,4.611987,18.477318,8.260696,0
65501,7,13.731720300000001,44.056955,15.715592899999999,11.656787,1.885687,0.0,0.01325,4.685741,18.18743,8.701878,0
65502,7,13.396753899999998,43.852629,14.8718005,11.710187,2.254001,0.070086,1.163642,4.879011,17.356708,8.787789,0
65503,7,12.2473094,43.424773,13.9615714,11.639914,3.015844,1.0,4.584603,5.105976,16.337574,8.524673,0
65504,7,13.3726158,42.798005,13.6273314,11.489998,4.807497,1.616738,8.592946,5.507026,15.324738,7.893222,0
65505,3,11.2579906,42.899848,13.0750709,11.383597,4.48312,2.56795,13.941429,5.723956,15.019386,6.591871,0
65506,3,8.1803429,43.907099,12.233350900000001,11.299282,3.743381,3.227691,11.879635,5.354725,14.149992,5.123329,0
65507,3,9.6488073,45.25475,11.9583853,11.306856,3.08271,3.0,11.565253,4.695658,12.706351,4.314355,0
65508,3,10.383758,45.46719,11.5644518,11.397471,3.099029,2.05176,11.326694,4.241469,11.849644,4.275467,0
65509,3,15.346435399999999,44.618405,11.3843102,11.551862,5.141365,1.922956,11.703823,4.121865,11.393522,4.737921,0
65574,4,16.6795848,42.330495,9.4667142,10.598096,0.004826,0.378794,3.333958,4.748469,33.504814,6.283404,1
65575,4,16.674965800000003,44.6091,10.3431739,10.682365,0.08699,0.04335,1.905606,4.832393,33.933171,7.207586,1
65576,4,15.302185399999999,44.531105,11.8209528,10.78774,0.586214,0.010832,2.062781,4.653272,34.106281,8.58146,1
65577,4,8.193671,41.820087,14.662826200000001,10.952718,1.719963,0.633568,6.750678,4.255305,32.398481,9.505433,0
65578,7,4.1936200999999995,40.937647,16.487510800000003,11.13113,3.00294,1.10607,8.567594,4.086112,26.736458,9.166307,0
65579,7,6.101014,42.261331,17.025816900000002,11.258429,2.465014,0.067318,3.727503,4.079612,21.977877,8.290656,0
65580,7,9.5614419,43.121609,16.4552155,11.368069,2.139068,0.0,0.505576,4.268221,20.108247,8.020051,0
65581,7,10.6463725,43.667248,16.2141467,11.486993,1.906237,0.0,0.0,4.530862,18.928697,8.131459,0
65582,7,13.590784500000002,44.027124,16.2650488,11.593099,1.79942,0.0,0.0,4.630532,18.414597,8.594668,0
65583,7,14.4863168,43.929107,15.576280800000001,11.717405,2.214093,0.0,0.06839,4.759913,17.675054,9.07466,0
65584,7,13.924421899999999,43.598578,14.646763799999999,11.730461,2.953653,0.675115,2.691361,4.933581,16.665668,9.195735,0
65585,7,12.8020838,42.945301,13.9088155,11.670817,4.92668,1.0,5.871649,5.250188,15.667666,9.089875,0
65586,3,11.092749000000001,42.404724,13.309149300000001,11.45314,7.234114,1.999466,10.516544,5.739631,15.000562,8.072823,0
65587,3,9.7126394,42.718871,12.726697900000001,11.332925,6.577235,3.0,14.314406,5.800274,14.780401,6.099391,0
65588,3,9.016473399999999,44.564413,12.1944698,11.298204,3.268681,3.0,11.094335,5.080526,13.749953,4.338158,0
65589,3,9.026386599999999,45.811396,11.8993953,11.409715,2.793973,2.728699,12.452561,4.326752,12.024578,4.113977,0
65590,3,12.2871137,45.117786,11.5390812,11.521942,4.666599,1.999747,11.083447,4.089241,11.244371,4.660211,0
65591,3,14.684121200000002,43.941568,11.3769047,11.59455,7.215018,1.994235,11.797519,4.177099,11.721503,5.197482,0
65655,4,19.1706276,41.599524,8.459172800000001,10.58896,0.0,0.057521,0.929849,4.783723,33.438238,5.81592,1
65656,4,13.243286900000001,44.230331,10.908970100000001,10.659332,0.007458,0.971023,7.784682,4.871734,33.644411,6.787676,1
65657,4,15.981938600000001,44.902516,11.157271099999999,10.742271,0.209927,0.001467,1.69806,4.734269,34.228054,8.147932,1
65658,4,13.9727393,42.483298,12.800573499999999,10.904668,1.328093,0.065444,2.68143,4.387874,33.548718,9.317338,1
65659,7,2.6733027,41.407478,16.0343686,11.065243,2.513747,1.706789,13.001022,4.166453,28.924781,9.175699,0
65660,7,5.6052861,42.080141,16.7820012,11.17866,2.314817,0.438985,5.821652,4.042344,24.618321,8.673128,0
65661,7,9.3743079,43.559881,16.4724832,11.354466,1.586898,0.0,1.195235,4.055915,20.778733,8.393252,0
65662,7,12.223902200000001,43.893393,15.9893909,11.459663,1.605719,0.0,0.031317,4.226884,19.53045,8.553676,0
65663,7,10.9218235,44.090207,16.3249582,11.572044,1.579953,0.0,0.0,4.465111,18.695105,8.836224,0
65664,7,14.7836362,44.021622,16.1207308,11.651411,1.975607,0.0,0.010502,4.646315,18.183756,8.998189,0
65665,7,14.4088401,43.804086,15.334475399999999,11.76917,2.624852,0.0,0.71999,4.830036,17.327023,9.575975,0
65666,7,13.4741637,43.14058,14.418596500000001,11.850006,3.745472,1.0,3.944459,4.861036,15.810618,10.099146,0
65667,3,11.3882808,42.174915,13.816595799999998,11.559209,7.867821,1.386056,7.57334,5.549759,15.296922,9.553272,0
65668,3,11.5772829,42.468319,13.372107399999999,11.41903,9.058026,2.347021,12.67974,5.91198,14.818388,7.522594,0
65669,3,9.3932659,44.295371,12.580369399999999,11.340982,6.212368,2.979087,12.454951,5.58093,14.135212,5.62488,0
65670,3,8.8313564,46.017127,12.1538364,11.42846,4.105894,3.0,12.682074,4.851544,12.883513,4.484568,0
65671,3,9.7959471,46.513497,11.6887229,11.455749,4.602803,2.0,10.200076,4.240863,11.59007,4.483846,0
