HID,Folds,BIO03_Mean,TN10P_IDW1N10,GSL_IDW1N10,TNX_IDW1N10,ID_IDW1N10,BIO14_Mean,BIO18_Mean,CWD_IDW1N10,RX1DAY_IDW1N10,WSDI_IDW1N10,PA
59262,8,36.487103,9.784601,345.994248,27.444038,0.670847,9.992162,45.328661,9.133772,33.986203,11.504789,0
59332,8,42.954264,9.529809,364.962882,30.528413,0.0,0.000411,0.02221,2.994676,11.261167,8.441124,0
59333,8,43.421957,9.539917,364.881228,28.635563,0.0,0.0,0.002908,3.091452,10.778562,8.768177,0
59334,8,44.260441,9.504963,364.740236,27.280325,0.0,0.0,0.0,2.922156,9.726883,8.752064,0
59335,8,43.652524,9.45885,364.955627,27.038149,0.0,0.0,0.0,3.081966,9.206057,8.77794,0
59336,8,41.495714,9.603277,364.977574,27.277354,0.0,0.0,0.269634,3.782892,10.403961,8.282386,0
59344,8,36.611599,9.784222,322.636839,25.588244,1.570293,12.516574,55.770865,9.811193,35.380628,11.675382,0
59413,8,43.012538,9.580088,364.789576,29.719022,0.0,0.014276,0.19085,3.069956,11.146472,8.435262,0
59414,8,43.262912,9.577342,364.697758,27.541459,0.0,0.0,0.0,3.012748,10.214492,8.576745,0
59415,8,43.56736,9.602217,364.730995,26.764498,0.0,0.0,0.0,3.166512,9.694352,8.592982,0
59416,8,41.939971,9.598398,364.952667,27.004743,0.0,0.0,0.0,3.449115,9.734196,8.547638,0
59424,8,36.263557,9.769531,333.66484,26.479386,1.231791,9.375362,43.664223,9.281494,34.013508,11.647119,0
59425,8,37.813671,9.796975,311.359967,24.682888,2.378989,11.636735,54.476053,10.074878,34.919508,11.61311,0
59494,8,42.773059,9.693797,364.659078,30.697478,0.0,0.0,0.0,3.197369,11.837682,8.299261,0
59495,8,42.998843,9.633145,364.582015,28.553505,0.0,0.0,0.0,3.133579,10.982632,8.62405,0
59496,8,43.185477,9.61602,364.631005,26.716389,0.0,0.0,0.0,3.093061,10.025377,8.582747,0
59497,8,42.394375,9.673615,364.812176,26.478619,0.0,0.0,0.0,3.319774,9.738458,8.684544,0
59506,8,37.799902,9.768539,315.986881,25.113359,1.984592,7.575104,37.575513,9.687548,34.648394,11.676104,0
59507,8,37.716686,9.807839,293.410611,23.150432,4.041815,11.308962,57.579543,10.218909,31.63501,11.302234,0
59576,8,42.879305,9.759758,364.369158,29.729556,0.00108,0.0,0.0,3.237543,11.940616,8.212538,0
59577,8,42.999423,9.704264,364.293427,27.988424,0.001215,0.0,0.0,3.142938,10.66782,8.420297,0
59578,8,42.97799,9.679089,364.661549,26.916879,0.0,0.0,0.0,3.293974,10.173828,8.605291,0
59579,8,40.915071,9.741837,364.830926,26.790859,0.0,0.0,0.0,3.734925,10.408263,8.584173,0
59587,8,37.978146,9.73216,318.887962,25.326744,2.005214,3.43522,21.062662,9.106897,32.791101,11.768656,0
59588,8,37.038099,9.798992,302.17743,23.936997,3.362762,10.208293,53.145355,9.915969,32.8393,11.394723,0
59589,8,35.944166,9.811372,288.812466,22.531318,4.724867,13.545086,70.794165,10.540076,30.72294,10.866507,0
59656,8,43.005234,9.775922,364.369139,30.247205,0.001137,0.0,0.002042,3.274152,11.975189,8.274124,0
59657,8,42.919934,9.773333,364.118256,28.49539,0.001381,0.0,0.0,3.239091,11.41922,8.304053,0
59658,8,43.047954,9.781742,364.084725,27.239447,0.001292,0.0,0.0,3.261368,10.469245,8.325639,0
59659,8,42.68677,9.747611,364.658087,26.750194,0.0,0.0,0.0,3.463649,10.003394,8.538427,0
59668,8,36.13343,9.740349,305.354782,24.364979,2.821795,8.850982,44.969234,9.194348,31.465569,11.602042,0
59669,8,35.819852,9.874243,280.923116,22.596424,5.03309,12.381612,66.336736,9.799465,28.440687,11.096698,0
59670,8,35.629171,9.827781,284.468535,21.789548,5.871692,12.750767,70.6556,11.18573,29.626571,10.012424,0
59736,8,43.866388,10.064365,364.646398,32.06328,0.0,0.0,0.000879,3.302467,13.327883,7.625341,0
59737,8,43.089697,9.851924,364.384396,31.097382,0.001182,0.0,0.020609,3.298213,12.19075,8.226117,0
59738,8,43.114339,9.807147,364.264014,29.367088,0.001254,0.000873,0.040729,3.305225,12.152586,8.260857,0
59739,8,43.185719,9.825843,363.430122,27.444772,0.001129,0.0,0.0,3.241603,10.951963,7.931419,0
59740,8,43.426671,9.845679,364.225994,27.355491,0.001255,0.0,0.0,3.465544,10.580451,8.329564,0
59741,8,42.526769,9.81725,364.790497,27.429609,0.0,0.0,0.00149,4.205214,11.496699,8.648457,0
59749,8,35.008061,9.733313,310.24507,24.823426,2.344321,7.845436,42.29257,9.025987,31.783971,11.675795,0
59750,8,34.704804,9.85173,284.282528,22.969954,4.682664,12.575992,64.073581,9.437268,28.165869,11.211263,0
59751,8,35.611426,9.887738,276.721093,21.945798,5.997371,12.619604,70.273913,10.290699,27.442713,10.389269,0
59752,8,34.964476,9.822446,286.963132,21.692429,6.024319,12.731721,72.495148,11.161339,28.135523,9.2511,0
59816,8,46.638938,10.331026,364.823181,32.892471,0.0,0.0,0.0,3.38822,14.127429,6.221989,0
59817,8,44.451232,10.256309,364.756954,32.663154,0.0,0.0,0.0,3.281493,14.090569,7.364637,0
59818,8,43.419873,10.044297,364.431158,31.590185,0.0,0.001465,0.041338,3.478101,13.245204,8.066396,0
59819,8,43.042813,9.933819,363.902071,29.97431,0.001625,0.000582,0.018334,3.355453,12.293705,8.164701,0
59820,8,43.492503,9.867964,363.697037,28.464674,0.002231,0.0,0.0,3.327056,11.41658,8.09306,0
59821,8,43.99922,9.865095,363.753551,27.354631,0.001658,0.0,0.0,3.346829,10.790225,8.154576,0
59822,8,44.642102,9.890622,364.246187,27.488355,0.001052,0.0,0.0,3.799546,10.909544,8.538429,0
59830,8,33.648822,9.716349,324.223141,26.077494,1.822276,8.909095,45.023449,8.561306,30.318953,11.591977,0
59831,8,34.596139,9.805511,295.295317,23.718606,3.787328,8.891062,48.155878,9.238295,29.671195,11.412699,0
59832,8,35.113224,9.892808,275.441075,22.317455,5.527908,12.559294,70.41033,9.551189,26.397384,10.846833,0
59833,8,34.41015,9.88098,271.778434,21.235403,7.257404,12.701001,72.756179,10.914922,27.397813,9.746721,0
59834,8,35.097182,9.779187,295.225753,21.58893,5.67313,12.817801,71.387589,11.688884,28.977695,8.287464,0
59895,8,49.492121,10.510976,364.982937,33.264671,0.0,0.0,0.0,3.885985,15.038364,5.140392,0
59896,8,47.572621,10.499021,364.768475,32.717409,0.0,0.0,0.000932,3.767253,15.000397,6.422117,0
59897,8,45.360024,10.280036,364.761281,32.525095,0.0,0.0,0.0,3.419275,14.305616,7.163435,0
59898,8,43.939818,10.108322,364.385324,31.513842,0.0,0.0,0.01673,3.488134,13.603872,7.933552,0
59899,8,43.080039,10.018036,363.78161,30.198444,0.001347,0.0,0.0,3.442789,12.63997,8.164025,0
59900,8,43.484557,10.000952,363.162268,28.707593,0.002522,0.0,0.0,3.434352,11.836993,8.108543,0
59901,8,43.782807,9.917094,363.21608,27.346037,0.002829,0.0,0.0,3.2768,10.869181,7.907475,0
59902,8,44.92983,9.903273,364.175362,27.558709,0.001159,0.0,0.0,3.477705,10.473547,8.329607,0
59903,8,46.111624,9.914844,364.404015,28.085542,0.0,0.0,0.0,4.561382,12.294682,8.881259,0
59910,8,33.272067,9.700947,339.083247,27.074148,1.07777,8.316087,40.669558,8.436998,31.367078,11.514446,0
59911,8,33.887157,9.754842,303.857515,24.713552,2.929468,8.542314,45.893684,8.793345,29.573131,11.49372,0
59912,8,35.257456,9.868116,276.130401,22.55935,5.421163,10.437949,58.659065,9.411118,26.6587,11.02788,0
59913,8,34.933452,9.91798,271.438325,21.537352,6.934386,11.755308,70.50182,10.467697,26.767328,10.002973,0
59914,8,33.567937,9.882237,281.108498,21.350994,6.643776,11.581589,69.52379,11.269043,27.790172,8.924792,0
59915,8,34.930675,9.698926,303.513674,21.755954,5.132625,21.857649,96.537294,11.756154,29.165738,7.718714,0
59976,8,50.047862,10.507333,364.99795,33.589878,0.0,0.018334,0.960227,3.898729,14.85599,4.521058,0
59977,8,48.188734,10.592705,364.787622,32.882252,0.0,0.0,0.032533,3.955975,15.349538,6.346115,0
59978,8,45.931032,10.458531,364.51265,31.933668,0.0,0.046883,0.586232,3.826447,15.271129,7.184989,0
59979,8,44.16978,10.250848,364.305913,31.473928,0.0,0.007074,0.680429,3.599768,14.413662,7.796349,0
59980,8,43.04306,10.073721,364.067092,30.80363,0.000993,0.000293,0.28583,3.550238,13.240367,8.259721,0
59981,8,43.326524,10.071541,363.029003,28.304058,0.000885,0.0,0.0,3.561269,13.014391,8.652479,0
59982,8,44.039122,10.071924,362.549656,27.911658,0.005064,0.0,0.0,3.419688,11.244111,7.794737,0
59983,8,43.226439,9.931812,363.517594,27.435624,0.002634,0.0,0.0,3.488013,10.828435,8.060793,0
59984,8,45.934807,9.921939,363.970697,27.812568,0.001261,0.0,0.0,4.07411,11.484903,8.529873,0
59985,8,46.161555,9.915746,364.597019,28.478853,0.0,0.0,0.273006,5.028947,13.262181,9.24496,0
59991,8,34.761705,9.659635,347.769498,28.035113,0.612026,5.675868,28.154539,8.197359,30.847766,11.089443,0
59992,8,33.913295,9.749986,309.524708,25.306873,2.666858,7.699403,41.543654,8.564712,28.847391,11.488322,0
59993,8,35.063538,9.813336,287.639844,23.525261,4.453241,7.752788,47.04925,9.012511,27.647285,11.160902,0
59994,8,36.532155,9.922004,269.417348,22.118507,6.63346,9.110459,57.671726,9.696511,26.004177,10.649054,0
59995,8,33.490219,9.947056,268.162765,21.236258,7.680776,10.425282,66.916186,10.838163,26.687874,9.677782,0
59996,8,33.915552,9.850557,277.496148,20.757667,6.926805,16.295728,83.511663,11.898157,27.452202,8.071451,0
59997,8,36.089664,9.567266,325.148607,22.651945,3.380703,42.347386,141.735081,11.640045,30.262422,6.712907,0
60057,8,50.707246,10.597881,364.997086,32.959215,0.0,0.078904,1.121219,4.170222,15.615789,4.884382,0
60058,8,48.773042,10.557061,364.768663,32.730231,0.0,0.002399,0.624962,4.105372,15.557856,5.85234,0
60059,8,46.579827,10.609529,364.624942,32.437238,0.0,0.002375,0.787701,4.02571,15.650783,7.063733,0
60060,8,44.591943,10.435259,363.947568,30.517791,0.0,0.0,0.809422,3.990048,15.984362,8.216825,0
60061,8,43.106381,10.265574,363.412058,30.068758,0.0,0.018509,1.081603,3.762331,14.362153,8.34769,0
60062,8,43.009332,10.13318,363.218798,29.43375,0.001523,0.0,0.0,3.60079,13.17319,8.321017,0
60063,8,43.832708,10.112906,362.430709,28.018699,0.003675,0.0,0.0,3.504134,11.927102,7.947445,0
60064,8,44.518138,10.083733,362.305424,27.554763,0.005882,0.0,0.0,3.459503,10.906022,7.664884,0
60065,8,43.365187,10.01522,362.869444,27.647627,0.002945,0.0,0.0,3.637684,10.69369,7.993043,0
60066,8,45.911065,9.938877,363.98191,28.275732,0.001069,0.0,0.0,4.661618,12.534119,8.918127,0
60067,8,44.856499,9.876006,364.498538,28.720338,0.0,0.0,0.344892,5.729324,15.665962,9.12174,0
60073,8,35.139115,9.696379,322.09027,26.564277,1.874422,5.959463,31.512362,8.2973,28.884646,10.989215,0
60074,8,37.127747,9.79554,297.858684,24.450582,3.555089,4.286717,30.725416,8.783368,28.348723,11.206879,0
60075,8,37.190457,9.81862,270.074377,22.396612,5.981926,6.384382,41.597244,9.240012,25.038211,10.830888,0
60076,8,35.834195,10.059748,261.269304,21.322891,8.379001,7.501618,53.24751,10.633272,26.144819,9.863057,0
60077,8,33.019896,9.960588,272.785826,20.738821,7.873437,11.514778,68.781643,11.914045,28.175233,8.758947,0
60078,8,34.401524,9.745252,302.755106,21.59144,5.263974,24.679657,107.213897,12.006183,29.606167,7.376115,0
60137,1,51.190749,10.685496,364.993879,32.400595,0.0,0.004825,0.116757,4.757705,17.258869,5.098083,0
60138,8,49.375978,10.674058,364.780784,32.283147,0.0,0.002104,0.938114,4.460562,16.233094,5.9739,0
60139,8,47.453322,10.604753,364.689725,32.405598,0.0,0.0,0.282013,4.073413,15.577414,6.670478,0
60140,8,45.260748,10.477003,364.046094,30.899842,0.0,0.008299,0.907362,4.03361,15.994565,7.932168,0
60141,8,43.641904,10.366785,363.337355,29.802973,0.0,0.025927,1.178546,3.850157,15.124111,8.126998,0
60142,8,43.0,10.272332,362.482848,28.810734,0.00118,0.0,0.0,3.705404,13.728148,8.071368,0
60143,8,43.020021,10.15211,362.367915,28.110389,0.00217,0.0,0.0,3.545536,12.393942,7.903095,0
60144,8,43.981514,10.129844,362.088657,27.684469,0.008219,0.0,0.0,3.439371,10.872904,7.659733,0
60145,8,45.043042,10.067033,362.495071,27.733422,0.003433,0.0,0.0,3.601521,10.844773,7.602666,0
60146,8,43.908372,9.982522,362.95685,28.103739,0.002705,0.0,0.0,4.153978,11.795251,8.378497,0
60147,8,44.428213,9.893499,364.102464,28.483899,0.0,0.0,0.0,5.215112,14.321397,8.898757,0
60148,8,42.237746,9.850347,364.501151,28.841124,0.0,0.0,1.442411,6.111552,17.034141,9.09837,0
60153,8,35.551242,9.620962,343.290675,28.288375,0.867487,3.601279,21.218233,8.042781,29.537648,10.172123,0
60154,8,37.696808,9.73242,304.007361,25.386946,2.999282,4.839717,30.941908,8.551347,29.033842,10.910708,0
60155,8,37.538766,9.843687,271.10585,22.720335,6.127747,3.559756,27.622978,9.188649,25.940594,10.895166,0
60156,8,36.563639,10.02626,262.751897,21.669488,7.959618,4.909788,32.498428,10.22992,25.783099,10.128703,0
60157,8,34.386337,10.031155,265.011813,20.935073,8.508515,8.282954,56.471246,11.405103,27.337888,9.274688,0
60158,8,33.6012,9.908819,280.393483,20.686339,7.516526,16.720285,82.366657,12.311709,28.899713,8.132819,0
60159,8,35.706415,9.599885,319.971096,21.811697,3.877002,40.779152,138.873508,12.461755,31.994567,6.700456,0
60218,1,51.56377,10.616466,364.997086,32.625191,0.0,0.0,0.172754,4.810328,17.590088,4.800392,0
60219,1,49.847812,10.74057,364.98475,32.190241,0.0,0.005112,0.983988,4.925655,17.602336,5.936153,0
60220,8,48.223077,10.710336,364.690593,31.72971,0.0,0.0,0.069456,4.548705,16.490525,6.788473,0
60221,8,46.118585,10.566442,363.947532,31.066248,0.0,0.0,0.159975,4.134399,15.760229,7.502576,0
60222,8,44.102223,10.445188,363.581909,30.009145,0.0,0.06406,1.033627,4.017998,15.848168,8.298342,0
60223,8,42.991214,10.316918,362.322388,27.570184,0.0,0.0,0.008226,3.930913,14.907195,8.140924,0
60224,8,42.631405,10.288879,361.808382,28.1927,0.001356,0.0,0.0,3.691555,13.157494,7.978998,0
60225,8,42.79568,10.199073,361.733366,27.963397,0.003146,0.0,0.0,3.535163,11.799536,7.799419,0
60226,8,44.27563,10.127125,361.854569,27.646797,0.005169,0.0,0.0,3.539119,10.930941,7.716556,0
60227,8,43.791689,10.044525,362.511891,27.891951,0.00274,0.0,0.0,3.76313,11.057875,7.675695,0
60228,8,45.436986,9.940393,362.534708,28.265908,0.008787,0.0,0.0,4.564408,12.679305,8.703461,0
60229,8,42.378348,9.886912,363.063531,28.661903,0.010165,0.0,0.101393,5.479527,15.260513,8.987877,0
60230,8,39.542874,9.8155,364.390939,28.779767,0.0,0.01196,2.844197,6.376307,18.497414,8.892911,0
60235,8,34.81149,9.710328,312.075333,26.250774,2.429155,6.90864,42.201414,8.361661,28.888189,10.557551,0
60236,8,39.109046,9.812388,286.191028,24.114828,4.939754,3.142313,27.46188,8.949,27.91108,10.859134,0
60237,8,37.724717,9.917673,264.702651,22.229482,7.275488,2.630883,17.050878,9.630964,25.901771,10.610948,0
60238,8,34.78666,10.140937,259.714762,21.23882,8.742923,5.770649,41.206592,10.816539,26.283874,9.636856,0
60239,8,35.127616,10.069524,262.177179,20.398279,9.26529,11.81154,63.951511,12.298366,28.240386,8.979262,0
60240,8,33.650386,9.771394,299.364936,21.10881,6.109964,27.008454,113.329673,12.598363,29.872393,7.264066,0
60299,1,51.720026,10.818163,364.995552,31.625639,0.0,0.074955,1.260272,5.36188,18.434239,5.042295,0
60300,1,50.218662,10.754194,364.98197,31.94433,0.0,0.057973,1.403707,5.02547,17.86785,5.64159,0
60301,1,48.690087,10.775421,364.793957,31.75426,0.0,0.0,0.476771,4.912588,17.479959,6.518856,0
60302,8,46.780319,10.72753,364.190301,30.677139,0.0,0.0,0.342338,4.5219,15.956316,7.742994,0
60303,8,44.763514,10.603675,363.311631,29.678584,0.0,0.0,0.654199,4.231823,15.890682,8.213905,0
60304,8,43.146295,10.424083,362.63658,29.115993,0.0,0.0,0.179585,3.925508,14.965277,8.158591,0
60305,8,42.288913,10.331013,361.747383,28.177566,0.0,0.0,0.0,3.780748,13.87224,8.061953,0
60306,8,42.103686,10.290394,361.338631,28.026587,0.001622,0.0,0.0,3.6154,12.457485,7.823483,0
60307,8,42.719953,10.22956,361.05446,27.912974,0.004002,0.0,0.0,3.544617,11.365028,7.714084,0
60308,8,43.525173,10.108261,361.975288,27.994397,0.003672,0.0,0.0,3.677397,10.88675,7.762377,0
60309,8,43.998939,9.989139,362.149306,28.198485,0.011269,0.0,0.0,4.286926,11.956442,8.455028,0
60310,8,44.373982,9.8941,362.592886,28.514148,0.012267,0.0,0.0,5.019123,14.110327,8.874359,0
60311,8,42.699674,9.825054,361.838735,28.563223,0.030292,0.0,0.330255,5.920474,17.003248,9.033496,0
60312,8,37.432715,9.795136,363.084376,28.759697,0.018655,0.833649,5.006113,6.660059,19.988228,8.670426,0
60316,8,35.132059,9.660476,329.348457,27.44212,1.770957,4.664005,27.751109,8.159888,29.792653,10.156085,0
60317,8,37.873351,9.75221,297.185449,25.239727,3.501608,5.098795,35.395638,8.619123,28.427418,10.713884,0
60318,8,38.643416,9.862433,264.293494,22.645129,7.460732,3.553971,26.191164,9.205288,26.170896,10.90977,0
60319,8,36.160303,10.021973,255.007522,21.436591,9.936421,3.653497,26.293816,10.512896,26.223095,10.257234,0
60320,8,34.205957,10.062587,259.275586,20.66303,9.475287,8.478876,53.386681,11.685661,27.098025,9.335241,0
60321,8,33.916943,9.967236,273.94789,20.407528,8.480954,20.666556,94.887605,12.582227,28.929964,8.307995,0
60322,8,35.583956,9.734469,307.421424,21.377135,5.500562,38.616514,128.59303,12.51112,29.767822,6.896841,0
60379,1,51.855309,10.949362,364.996318,30.745551,0.0,0.01641,1.016232,5.903986,19.95698,5.539,0
60380,1,50.68891,10.887558,364.974274,31.240313,0.0,0.021803,0.824966,5.269221,18.868893,5.791975,0
60381,1,49.222287,10.806699,364.975902,31.8933,0.0,0.0,0.635044,4.974888,17.662233,6.153903,0
60382,8,47.396727,10.753739,364.546977,31.003267,0.0,0.0,0.350383,4.662066,16.358056,7.453693,0
60383,8,45.3047,10.644357,363.397567,29.804994,0.0,0.000891,0.953098,4.325975,15.652022,7.922983,0
60384,8,43.64417,10.540514,361.823393,28.46921,0.002544,0.0,0.309638,4.046465,15.009252,8.200227,0
60385,8,42.344103,10.372523,361.345731,27.97572,0.002345,0.0,0.0,3.825519,14.17747,8.086602,0
60386,8,41.844571,10.320223,361.510392,28.043964,0.001018,0.0,0.0,3.679363,13.041102,7.83074,0
60387,8,41.768159,10.305476,360.730238,27.883078,0.00147,0.0,0.0,3.547075,11.854762,7.621891,0
60388,8,42.41676,10.219381,361.076366,28.148337,0.00352,0.0,0.0,3.650926,11.336955,7.820955,0
60389,8,43.10264,10.098733,361.19263,28.248311,0.013282,0.0,0.0,3.91055,11.35621,8.027231,0
60390,8,44.988836,9.957232,361.985554,28.36526,0.014467,0.0,0.0,4.595494,12.833747,8.689659,0
60391,8,44.851655,9.823894,362.13458,28.827603,0.011984,0.0,0.0,5.410032,15.377925,9.047642,0
60392,8,38.305254,9.81066,360.865996,28.257497,0.037287,0.06552,0.948157,6.169974,18.04289,8.874017,0
60393,8,36.352545,9.815264,363.320299,28.880504,0.008968,0.877727,7.36965,6.745102,20.794874,8.918419,0
60397,8,34.028748,9.689983,315.463841,26.580063,2.343407,7.887861,49.14139,8.366555,30.491784,10.622868,0
60398,8,38.225992,9.835025,273.827919,23.458217,6.825982,4.534815,34.77603,9.198272,27.502815,10.765326,0
60399,8,37.07054,9.960002,257.473314,21.945794,9.490574,4.242919,31.312221,10.153272,26.34126,10.540985,0
60400,8,33.862697,10.061919,253.479049,20.985485,10.966579,5.671889,44.167609,11.319034,26.15223,9.748103,0
60401,8,35.124024,10.052711,262.156582,20.24293,9.984921,13.517943,70.191304,12.570885,28.141549,8.734151,0
60402,8,33.930341,9.814593,288.940963,20.103093,7.431467,29.867991,120.956094,13.285166,29.91192,7.307447,0
60403,8,37.284707,9.602902,336.465793,23.369666,2.673605,51.077829,171.208385,11.655707,28.279551,6.301516,0
60460,1,51.037549,11.021498,365.0,30.224715,0.0,0.213527,3.346272,6.372803,20.881522,5.495932,0
60461,1,50.50034,11.014801,364.986497,30.617697,0.0,0.0,1.148867,5.755662,20.340394,6.101202,0
60462,1,49.481079,10.947777,364.96161,30.896687,0.0,0.000301,0.587579,5.317875,18.769992,6.42509,0
60463,1,47.736769,10.849203,364.567156,31.074168,0.0,0.0,1.023684,4.881577,17.121909,6.983537,0
60464,8,45.892612,10.751665,363.97984,30.309498,0.0,0.0,1.051776,4.542526,15.933257,7.782714,0
60465,8,44.129323,10.567991,361.591131,27.703561,0.00071,0.0,0.858132,3.96516,14.779538,8.52447,0
60466,8,42.643637,10.501469,360.805745,27.793285,0.002661,0.0,0.0,3.934123,14.534686,7.979024,0
60467,8,41.534556,10.399178,360.972523,27.872972,0.0,0.0,0.0,3.776955,14.000182,7.720648,0
60468,8,41.290503,10.33702,360.737761,27.957322,0.001343,0.0,0.0,3.648824,12.50553,7.701493,0
60469,8,41.341465,10.292701,360.608495,28.114023,0.002573,0.0,0.0,3.586643,11.639314,7.684148,0
60470,8,42.11313,10.199567,360.471057,28.395566,0.0133,0.0,0.0,3.751797,11.160594,8.020117,0
60471,8,43.289862,10.094359,359.954193,28.522747,0.033226,0.0,0.0,4.245049,11.961374,8.477334,0
60472,8,42.42805,9.938509,359.348956,28.332321,0.055676,0.0,0.0,5.004287,13.793217,8.711729,0
60473,8,44.599971,9.851595,359.443237,28.242285,0.051793,0.0,0.0,5.763856,16.45238,8.904421,0
60474,8,37.386327,9.820047,360.608302,28.360226,0.041552,0.147871,1.963323,6.386452,19.033874,8.954088,0
60478,8,35.128185,9.635912,329.128078,27.770437,1.62002,6.055393,27.47297,8.032125,30.220751,10.110717,0
60479,8,36.334632,9.758881,289.836572,24.940075,5.892707,5.797455,41.108615,9.04527,30.655789,10.743733,0
60480,8,37.030735,9.908047,259.121621,22.387601,9.342366,5.114108,40.201557,9.835874,28.057917,10.801442,0
60481,8,35.124767,9.935156,251.99537,21.400622,11.26212,4.64141,43.056125,10.919196,25.655179,10.170656,0
60482,8,34.123262,10.138361,253.272174,20.354749,11.77161,8.748544,58.17319,12.320166,27.116829,9.198334,0
60483,8,33.726335,9.958067,282.68617,20.387747,8.144422,21.47735,102.018277,12.888998,28.739239,7.617938,0
60484,8,35.33762,9.709793,316.30905,22.09842,4.775982,38.343666,137.736372,12.290968,28.644102,6.776673,0
60541,1,50.511854,11.167065,365.0,29.588072,0.0,0.00061,2.216887,6.605729,21.607241,5.894413,0
60542,1,50.150197,11.061006,364.98514,30.145015,0.0,0.0,1.427972,5.924258,20.569316,6.076587,0
60543,1,49.537462,11.036776,364.971756,30.606508,0.0,0.0,0.864444,5.557837,19.957739,6.309777,0
60544,1,48.015818,11.028161,364.755825,30.484396,0.0,0.0,1.527363,5.178809,18.246564,7.001447,0
60545,1,46.561773,10.906584,364.33146,30.234191,0.0,0.0,0.992246,4.844337,16.871267,7.47724,0
60546,8,44.736612,10.739501,362.738226,29.255603,0.002847,0.0,1.0,4.41249,15.66974,8.038863,0
60547,8,43.034373,10.5812,361.153246,28.035544,0.00358,0.0,0.002944,4.054248,14.869513,7.993411,0
60548,8,41.592252,10.485833,360.346433,27.735984,0.002929,0.0,0.0,3.865535,14.313006,7.739757,0
60549,8,40.717742,10.407637,360.369596,28.023121,0.0,0.0,0.004065,3.722366,13.556968,7.357333,0
60550,8,40.512598,10.334717,360.515651,28.189778,0.001297,0.0,0.0,3.61659,12.234537,7.545712,0
60551,8,40.892514,10.243676,360.574007,28.389518,0.007723,0.0,0.0,3.687844,11.318486,7.942875,0
60552,8,41.714904,10.159838,359.473166,28.520607,0.032116,0.0,0.0,4.04627,11.719781,8.304358,0
60553,8,42.106589,10.042003,358.006671,28.26973,0.065749,0.0,0.0,4.55264,12.745551,8.476203,0
60554,8,40.421291,9.900885,358.401035,28.297623,0.072648,0.0,0.031212,5.430706,15.279274,8.775517,0
60555,8,44.303966,9.827919,358.61479,27.998251,0.065131,0.0,0.0,6.125426,17.805643,8.785026,0
60556,8,35.834141,9.84017,361.145436,28.516574,0.031511,0.346613,3.456921,6.672568,20.926378,9.211718,0
60557,8,36.140818,9.800313,361.491693,29.003721,0.023842,1.29706,21.878475,6.965515,23.020277,9.25991,0
60560,8,35.477627,9.662921,312.309431,26.739391,2.628681,6.822072,39.404272,8.447646,33.077626,10.665617,0
60561,8,36.078144,9.863266,262.545197,22.877483,10.240368,5.477649,44.064505,9.71606,30.147856,11.054487,0
60562,8,36.894943,10.003858,249.398437,21.474623,13.077409,4.669934,44.918292,10.711609,26.546827,10.339226,0
60563,8,35.160719,10.102343,251.378518,20.730351,12.027706,6.54842,52.566326,11.791828,26.801188,9.518697,0
60564,8,35.591141,10.115598,261.785606,20.302131,11.005733,13.123005,70.173652,12.586472,27.39302,8.62793,0
60565,8,34.173162,9.903667,295.221091,20.792023,6.880163,28.803417,121.627478,12.677607,28.425228,7.108662,0
60566,8,34.929585,9.575245,345.196157,23.856661,1.857136,46.084143,159.484429,11.326169,27.352711,6.012883,0
60621,1,49.866716,11.312069,365.0,28.68795,0.0,0.0,2.872554,6.801477,23.16928,6.446744,0
60622,1,49.885658,11.174381,364.986169,29.528735,0.0,0.0,1.677368,6.08298,21.421803,6.25429,0
60623,1,49.457983,11.053057,364.980174,30.373393,0.0,0.0,1.0,5.709313,20.303402,6.250124,0
60624,1,48.135592,11.06161,364.871375,30.452797,0.0,0.0,1.017442,5.321455,18.829754,6.830722,0
60625,1,46.828257,10.944442,364.448963,30.229014,0.0,0.029871,2.036291,4.970569,17.366703,7.192925,0
60626,1,45.344303,10.816802,362.968994,29.312843,0.002629,0.0,1.001487,4.609605,15.948356,7.584425,0
60627,8,43.558528,10.636519,361.603148,28.299066,0.004229,0.0,0.679401,4.203362,15.02609,7.97964,0
60628,8,41.861717,10.506101,360.086701,27.62714,0.003952,0.0,0.0,3.86965,14.284952,7.8386,0
60629,8,40.511982,10.47162,359.899351,27.815121,0.002155,0.0,0.104255,3.775438,13.966856,7.070467,0
60630,8,39.917211,10.417748,360.076007,28.312052,0.0,0.0,0.044492,3.719957,13.307863,7.415243,0
60631,8,39.948481,10.371368,359.578773,28.597939,0.007982,0.0,0.0,3.722634,12.440451,7.738022,0
60632,8,40.282138,10.219576,359.389911,28.545355,0.029458,0.0,0.0,3.872077,11.558248,8.116357,0
60633,8,40.64526,10.172847,358.31145,28.732585,0.044219,0.0,0.0,4.236035,11.973985,8.651209,0
60634,8,41.240705,9.992666,355.620023,28.177383,0.111128,0.0,0.0,4.785347,13.01225,8.553997,0
60635,8,44.291006,9.909159,354.105666,27.761375,0.123359,0.0,0.0,5.570724,15.532779,8.586737,0
60636,8,39.248078,9.853203,357.395059,28.061491,0.072738,0.013183,0.612389,6.308913,18.646009,8.976216,0
60637,8,37.69042,9.8378,359.468992,28.519739,0.04649,0.301143,9.234808,6.758076,21.349162,9.234877,0
