HID	Elevation_Mean
139188	-5331.454942
139189	-5354.809666
139190	-4919.304587
139191	-4394.366837
139192	-4243.979174
139193	-4164.093601
139194	-4164.180741
139195	-4077.441355
139196	-4151.388657
139197	-3938.423714
139198	-3651.152296
139199	-3367.153007
139200	-2722.726638
139201	-3350.008658
139202	-4162.808046
139203	-4667.220512
139204	-4863.576775
139205	-5011.579120
139206	-4924.767032
139207	-4866.262043
139208	-4667.053111
139209	-4644.075434
139210	-4119.268695
139211	-3864.838064
139212	-3509.278066
139213	-3264.897049
139214	-3213.877350
139215	-2622.449431
139216	-3057.943475
139217	-2928.438394
139218	-2688.218850
139219	-2406.530103
139220	-1881.514622
139221	-1965.808599
139222	-2103.375972
139223	-2741.128495
139224	-3091.575231
139225	-3292.661305
139226	-3447.657119
139227	-3511.948109
139228	-2226.542430
139229	-2980.677508
139230	-3370.111773
139231	-3551.334771
139232	-3826.697351
139233	-4003.821913
139234	-4198.049381
139235	-4350.018679
139236	-4523.016241
139237	-4535.721140
139238	-4626.830078
139239	-4731.029772
139240	-4745.566514
139241	-5111.092448
139242	-5253.133927
139243	-4736.245345
139244	-4919.112654
139245	-4963.097625
139246	-4867.461262
139247	-5138.098370
139248	-5114.201454
139249	-4771.676477
139250	-4563.048609
139251	-3404.700632
139252	-4540.860452
139253	-4402.899604
139254	-3996.802303
139255	-4119.075943
139256	-3718.730187
139257	-3726.510508
139258	-3494.658300
139259	-4007.492289
139260	-4253.985653
139261	-4471.299191
139262	-4547.200082
139263	-4938.560143
139264	-4685.023026
139265	-5068.217725
139266	-5018.172163
139267	-4750.823658
139268	-4925.405377
139269	-5129.178916
139270	-5081.498305
139271	-5223.076202
139272	-5484.571097
139273	-4784.810223
139274	-4547.132327
139275	-4705.121087
139276	-4582.705313
139277	-4582.584883
139278	-4758.293760
139279	-4482.538825
139280	-4275.159234
139281	-4195.518797
139282	-4227.856317
139283	-4783.639266
139284	-4890.990142
139285	-4977.152083
139286	-5001.195222
139287	-4970.681925
139288	-4889.514346
139289	-4816.218991
139290	-4659.059150
139291	-4461.833669
139292	-4098.118101
139293	-3805.393057
139294	-3362.912468
139295	-3144.148897
139296	-3254.993770
139297	-3046.083217
139298	-3093.824279
139299	-2699.282678
139300	-2822.976880
139301	-2041.244866
139302	-1952.957292
139303	-1998.083309
139304	-2070.471964
139305	-2995.634534
139306	-3334.746400
139307	-3399.796231
139308	-3514.182519
139309	-3537.480879
139310	-2080.742530
139311	-3376.006703
139312	-3504.488826
139313	-3693.777794
139314	-3963.359201
139315	-4111.300216
139316	-3891.347354
139317	-4161.797636
139318	-4515.776242
139319	-4597.632808
139320	-4707.846255
139321	-4779.966839
139322	-5360.422615
139323	-4993.987491
139324	-4957.220687
139325	-4966.568803
139326	-4997.391687
139327	-5080.678993
139328	-5158.133022
139329	-5048.989012
139330	-5124.781407
139331	-4156.541732
139332	-4415.738834
139333	-4874.141777
139334	-4768.884910
139335	-4801.917427
139336	-4131.664687
139337	-3729.447107
139338	-4115.627602
139339	-3743.002074
139340	-4022.458057
139341	-4161.865681
139342	-4204.565677
139343	-4585.806039
139344	-4105.775917
139345	-4466.172951
139346	-4792.034190
139347	-4541.406599
139348	-4679.099248
139349	-4744.418686
139350	-4950.223768
139351	-4772.779584
139352	-5126.951988
139353	-4992.522892
139354	-4900.790635
139355	-4958.418815
139356	-4816.941744
139357	-5048.518569
139358	-5057.357652
139359	-5123.173280
139360	-4796.166973
139361	-4961.389940
139362	-4859.739402
139363	-4985.813821
139364	-5052.673945
139365	-5022.705365
139366	-4957.657804
139367	-5005.801114
139368	-4967.110862
139369	-4834.966740
139370	-4748.226500
139371	-4601.733913
139372	-4365.891951
139373	-4043.175179
139374	-3610.000592
139375	-3358.653945
139376	-3141.041710
139377	-3210.662228
139378	-3150.234824
139379	-2986.436053
139380	-2845.307697
139381	-2508.555177
139382	-2107.369900
139383	-2096.391801
139384	-1443.855880
139385	-2194.475050
139386	-3166.670993
139387	-3374.023490
139388	-3508.915106
139389	-3534.848156
139390	-3524.415893
139391	-1850.345324
139392	-3424.584010
139393	-3565.271023
139394	-3885.306227
139395	-4101.098970
139396	-4202.254779
139397	-4184.271565
139398	-4496.654707
139399	-4578.934512
139400	-4671.243829
139401	-4773.056448
139402	-4810.004979
139403	-5145.339386
139404	-5190.520360
139405	-5007.157770
139406	-4996.790357
139407	-5035.808877
139408	-5067.475934
139409	-5062.049886
139410	-5063.480713
139411	-5162.956527
139412	-4877.156622
139413	-4401.776026
139414	-4804.917400
139415	-5314.757261
139416	-5001.436251
139417	-4784.101784
139418	-4956.808144
139419	-5131.706322
139420	-4700.387050
139421	-4516.795264
139422	-4569.940912
139423	-4308.799571
139424	-4270.845868
139425	-4017.714065
139426	-4348.555373
139427	-4484.220547
139428	-4473.043052
139429	-4289.845910
139430	-4698.672496
139431	-4770.119441
139432	-4712.720680
139433	-4889.939819
139434	-5299.992040
139435	-4863.714207
139436	-5036.040354
139437	-5126.222441
139438	-5101.159180
139439	-5257.071256
139440	-5307.531791
139441	-5301.669768
139442	-5359.192971
139443	-5228.320289
139444	-5146.103285
139445	-5118.588901
139446	-5052.885295
139447	-4995.175951
139448	-4984.641376
139449	-4974.349048
139450	-4911.616619
139451	-4756.516710
139452	-4678.912485
139453	-4556.576620
139454	-4290.451809
139455	-3946.663479
139456	-3433.245159
139457	-3327.616266
139458	-3230.429162
139459	-3201.013145
139460	-3074.773398
139461	-2882.278091
139462	-2443.843172
139463	-2137.830317
139464	-2157.822936
139465	-1690.958994
139466	-770.225254
139467	-1743.691113
139468	-3228.069339
139469	-3384.308015
139470	-3532.942228
139471	-3523.183225
139472	-2526.944578
139473	-3374.562952
139474	-3426.263120
139475	-3756.836419
139476	-4033.014305
139477	-4142.052011
139478	-3775.086619
139479	-4065.907764
139480	-4519.148341
139481	-4655.364508
139482	-4748.934188
139483	-4813.072424
139484	-4950.656092
139485	-5228.502046
139486	-5047.972729
139487	-5003.060013
139488	-5038.243770
139489	-5066.618200
139490	-5156.672960
139491	-5200.396104
139492	-5407.668377
139493	-5262.640937
139494	-4489.869952
139495	-4945.154694
139496	-5180.866993
139497	-4895.600773
139498	-4796.993862
139499	-4668.959648
139500	-4619.339334
139501	-4590.219459
139502	-4821.737622
139503	-4669.974780
139504	-4599.896066
139505	-4356.012217
139506	-4022.365569
139507	-3705.340250
139508	-3543.395045
139509	-4048.830420
139510	-4017.985999
139511	-4614.225742
139512	-4378.064270
139513	-4768.330033
139514	-4669.787045
139515	-4893.821409
139516	-4968.550785
139517	-5217.767923
139518	-5284.851844
139519	-5337.060707
139520	-5494.649219
139521	-5522.579593
139522	-5677.953448
139523	-5395.094638
139524	-5369.332847
139525	-5257.343670
139526	-5172.864336
139527	-5044.575959
139528	-4991.656829
139529	-4963.405664
139530	-4985.068494
139531	-4952.354801
139532	-4839.700261
139533	-4708.036911
139534	-4602.419092
139535	-4432.852439
139536	-4239.093662
139537	-3809.870752
139538	-3547.516686
139539	-3411.221162
139540	-3244.055105
139541	-2940.027991
139542	-2768.251531
139543	-2497.193904
139544	-2221.100428
139545	-2067.024965
139546	-1735.808295
139547	-256.213483
139548	-230.932550
139549	-1623.928817
139550	-3223.511638
139551	-3527.348505
139552	-3521.999044
139553	-1858.920545
139554	-2981.864107
139555	-3409.416433
139556	-3602.237584
139557	-3941.924555
139558	-3243.290645
139559	-3795.938851
139560	-4134.284800
139561	-4430.408805
139562	-4643.047101
139563	-4707.967922
139564	-4811.148323
139565	-5221.021932
139566	-5036.468892
139567	-5009.219419
139568	-5046.421770
139569	-5082.849201
139570	-5136.860110
139571	-5222.946543
139572	-5332.054769
139573	-5397.968674
139574	-4973.161145
139575	-4956.514909
139576	-5243.350871
139577	-4868.678774
139578	-5244.638785
139579	-4713.371671
139580	-4792.527157
139581	-4679.012594
139582	-4709.630487
139583	-4717.409508
139584	-4270.046350
139585	-4009.168481
139586	-4064.171932
139587	-4425.691669
139588	-3862.842386
139589	-3754.560017
139590	-3971.554692
139591	-4486.652495
139592	-3944.905240
139593	-4606.216609
139594	-4640.858304
139595	-4559.858560
139596	-4816.648687
139597	-5086.689878
139598	-5100.428464
139599	-5309.823171
139600	-5214.570910
139601	-5390.188702
139602	-5468.964853
139603	-5536.083434
139604	-5421.796450
139605	-5244.802300
139606	-5134.702234
139607	-5097.304031
139608	-4995.087006
139609	-4976.061825
139610	-4991.132481
139611	-4974.611065
139612	-4901.211127
139613	-4757.240334
139614	-4630.435135
139615	-4491.125909
139616	-4341.213717
139617	-4092.431086
139618	-3604.230745
139619	-3674.203923
139620	-3335.215149
139621	-2943.869243
139622	-2756.383683
139623	-2476.368251
139624	-2097.923573
139625	-2106.504522
139626	-1765.469656
139627	-207.334758
139628	-33.761208
139629	-27.647186
139630	-1857.767836
139631	-3510.826273
139632	-3525.327641
139633	-3336.181429
139634	-710.916676
139635	-3363.900435
139636	-3536.645753
139637	-3769.062609
139638	-3868.666392
139639	-4108.344668
139640	-3376.001392
139641	-4463.413934
139642	-4500.736108
139643	-4727.022068
139644	-4796.379578
139645	-4857.303550
139646	-5306.418990
139647	-5053.112743
139648	-4990.027630
139649	-5054.081830
139650	-5125.480985
139651	-5157.978165
139652	-5219.542094
139653	-5233.061215
139654	-5435.409008
139655	-5329.205350
139656	-5181.419200
139657	-5190.934658
139658	-5174.409110
139659	-5431.734341
139660	-4694.146541
139661	-4583.319602
139662	-5018.685941
139663	-4614.953998
139664	-4417.077921
139665	-4584.188470
139666	-4281.209863
139667	-3930.341148
139668	-4078.262542
139669	-4252.350885
139670	-3769.489839
139671	-3883.074469
139672	-4257.547968
139673	-4246.933006
139674	-4554.864867
139675	-4615.801135
139676	-4591.774531
139677	-4712.009939
139678	-4879.419922
139679	-5044.578812
139680	-5281.350199
139681	-5184.031570
139682	-5331.587173
139683	-5358.660733
139684	-5506.341516
139685	-5480.177207
139686	-5404.058823
139687	-5186.936850
139688	-5090.238098
139689	-4999.966026
139690	-4990.493598
139691	-4992.776457
139692	-4989.311884
139693	-4931.863987
139694	-4814.408795
139695	-4682.761465
139696	-4534.135767
139697	-4390.793575
139698	-4240.202996
139699	-4000.245115
139700	-3738.734594
139701	-3385.220340
139702	-3110.843756
139703	-2711.676392
139704	-2321.689238
139705	-1753.369589
139706	-2031.996119
139707	-1685.687979
139708	-457.691354
139709	-9.960176
139710	-23.467047
139711	-19.673335
139712	-2995.154693
139713	-3481.678369
139714	-3530.018285
139715	-2415.225739
139716	-3053.378755
139717	-3494.241912
139718	-3680.556000
139719	-3951.849310
139720	-2565.610109
139721	-2835.131499
139722	-3206.829463
139723	-4360.165856
139724	-4694.943737
139725	-4754.492368
139726	-4845.410239
139727	-4969.813012
139728	-5018.969329
139729	-4868.900218
139730	-5084.084253
139731	-4995.942697
139732	-5041.832829
139733	-5170.939023
139734	-5264.744964
139735	-5259.777792
139736	-5363.983531
139737	-5349.027900
139738	-5234.536372
139739	-5175.762855
139740	-5379.831865
139741	-4850.119974
139742	-4994.780483
139743	-5080.622758
139744	-4818.851598
139745	-4451.197512
139746	-4636.652864
139747	-4511.382756
139748	-3898.780009
139749	-3468.980001
139750	-3300.036264
139751	-2723.511352
139752	-2771.328797
139753	-3138.207950
139754	-3729.574168
139755	-4036.579264
139756	-4322.709789
139757	-4312.504795
139758	-4623.176523
139759	-4662.385833
139760	-4720.830208
139761	-5095.628329
139762	-5168.376663
139763	-5188.837965
139764	-5276.345507
139765	-5271.302974
139766	-5382.898975
139767	-5364.336870
139768	-5283.335892
139769	-5148.574706
139770	-5096.480855
139771	-4988.289784
139772	-5008.509575
139773	-4980.858557
139774	-4958.506907
139775	-4895.413644
139776	-4717.924907
139777	-4583.925287
139778	-4445.111620
139779	-4282.366365
139780	-4129.254708
139781	-3897.915635
139782	-3477.850127
139783	-3248.510171
139784	-2844.955893
139785	-2261.633293
139786	-1478.625499
139787	-1697.298717
139788	-1635.452000
139789	-688.620582
139790	5.203799
139791	35.126142
139792	13.379780
139793	-162.480115
139794	-3290.791615
139795	-3401.025075
139796	-3516.895812
139797	-3289.536556
139798	-3072.395946
139799	-3656.587749
139800	-3860.792226
139801	-3699.463484
139802	-2463.303742
139803	-2450.594178
139804	-4386.116102
139805	-4626.071843
139806	-4769.158697
139807	-4841.608067
139808	-4862.563436
139809	-4956.365893
139810	-5092.260338
139811	-4968.925695
139812	-5068.167736
139813	-5134.602024
139814	-5199.482544
139815	-5153.212442
139816	-5212.165845
139817	-5104.228313
139818	-5332.425753
139819	-5308.049194
139820	-5245.955093
139821	-5194.430921
139822	-5370.515642
139823	-5087.947588
139824	-5369.711309
139825	-4960.864605
139826	-4735.518665
139827	-4906.930807
139828	-4707.728720
139829	-4155.232989
139830	-3962.087467
139831	-3798.235390
139832	-3196.185004
139833	-3134.942118
139834	-3320.738463
139835	-3425.662509
139836	-3786.417127
139837	-4062.435232
139838	-4250.827442
139839	-4338.320328
139840	-4662.702754
139841	-4650.412630
139842	-4972.513523
139843	-5052.549684
139844	-5177.696377
139845	-5197.560106
139846	-5392.492959
139847	-5380.088348
139848	-5309.034579
139849	-5282.519690
139850	-5177.761549
139851	-5081.929203
139852	-5004.281107
139853	-4995.069809
139854	-4964.548255
139855	-4915.623355
139856	-4796.390382
139857	-4618.472784
139858	-4515.848240
139859	-4357.458385
139860	-4192.864097
139861	-4040.198281
139862	-3612.438874
139863	-3369.814509
139864	-2654.894529
139865	-1597.502162
139866	-1043.219521
139867	-1249.508840
139868	-1308.790210
139869	-451.440156
139870	26.900486
139871	108.402596
139872	86.300490
139873	8.452466
139874	-2130.767157
139875	-3150.055592
139876	-3410.436020
139877	-3531.606336
139878	-2948.075297
139879	-3528.543181
139880	-3776.440106
139881	-3934.923556
139882	-3943.436609
139883	-1764.162248
139884	-3136.470134
139885	-4613.162321
139886	-4612.516461
139887	-4814.645672
139888	-4882.524174
139889	-4590.751814
139890	-4791.072667
139891	-5024.196589
139892	-4994.744056
139893	-4973.292201
139894	-5144.930256
139895	-5273.103795
139896	-5267.288776
139897	-5193.881116
139898	-5062.006741
139899	-5153.194054
139900	-5329.452129
139901	-5426.354939
139902	-5412.620551
139903	-5544.422413
139904	-5342.480079
139905	-5319.390867
139906	-5493.847214
139907	-5299.159774
139908	-4968.471433
139909	-4862.636578
139910	-4440.426839
139911	-4248.989533
139912	-4136.262709
139913	-3670.015771
139914	-3194.543064
139915	-2780.069710
139916	-2841.691239
139917	-3441.694841
139918	-3919.494333
139919	-4221.998556
139920	-4252.460695
139921	-4423.558746
139922	-4508.591796
139923	-4655.224859
139924	-5183.149405
139925	-5194.177841
139926	-5222.290616
139927	-5301.752723
139928	-5333.348083
139929	-5318.954472
139930	-5286.580732
139931	-5252.019515
139932	-5156.336063
139933	-5039.723011
139934	-4979.435695
139935	-4961.316190
139936	-4927.127578
139937	-4865.766673
139938	-4704.736134
139939	-4549.484082
139940	-4415.796066
139941	-4261.119560
139942	-4081.627311
139943	-3735.215279
139944	-3471.068472
139945	-3021.879803
139946	-1256.069743
139947	-301.158525
139948	-589.969816
139949	-967.964019
139950	-202.966503
139951	10.356869
139952	257.141610
139953	270.225414
139954	128.595462
139955	-24.524780
139956	-2488.172406
139957	-3141.172573
139958	-3409.864471
139959	-3545.491961
139960	-1510.170825
139961	-3615.777211
139962	-3551.023553
139963	-4067.610365
139964	-3065.020762
139965	-3308.886283
139966	-4614.973910
139967	-4713.019956
139968	-4836.927361
139969	-4910.941288
139970	-4277.787535
139971	-4426.358492
139972	-4814.806841
139973	-4964.980051
139974	-4797.790825
139975	-5033.097694
139976	-5179.359819
139977	-5327.697445
139978	-5303.498853
139979	-5348.540003
139980	-5059.423719
139981	-5349.840645
139982	-5540.796184
139983	-5484.244057
139984	-5457.587843
139985	-5472.151132
139986	-5475.649641
139987	-5533.783512
139988	-5569.178209
139989	-5084.831915
139990	-5001.914163
139991	-4941.933157
139992	-4546.597632
139993	-4345.835190
139994	-3933.832530
139995	-3240.225148
139996	-2885.226132
139997	-2744.163204
139998	-3012.783427
139999	-3346.135254
140000	-3827.817540
140001	-4206.222962
140002	-4234.663454
140003	-4308.031117
140004	-4416.131146
140005	-4938.364334
140006	-5056.492168
140007	-5169.064971
140008	-5037.377046
140009	-5185.949775
140010	-5254.830489
140011	-5258.279644
140012	-5266.739502
140013	-5163.268255
140014	-5106.356760
140015	-5049.142695
140016	-4964.787117
140017	-4932.883578
140018	-4852.458085
140019	-4789.430036
140020	-4611.509167
140021	-4488.717178
140022	-4336.109592
140023	-4174.421784
140024	-3950.726654
140025	-3579.734728
140026	-3216.756648
140027	-1908.128629
140028	41.529616
140029	23.847135
140030	-117.322978
140031	-72.236544
140032	16.833618
140033	280.434018
140034	260.950807
140035	320.838493
140036	92.555307
140037	-524.117752
140038	-2442.237337
140039	-3100.014699
140040	-3352.801283
140041	-3428.395722
140042	-3570.714981
140043	-3465.492421
140044	-4040.573101
140045	-4205.831081
140046	-4179.491880
140047	-3480.885391
140048	-4690.642336
140049	-4401.074430
140050	-4888.581982
140051	-4076.107722
140052	-4441.690062
140053	-4914.586301
140054	-4902.238695
140055	-4973.817458
140056	-5069.578080
140057	-5167.571217
140058	-5224.559487
140059	-5141.511682
140060	-5206.833573
140061	-5242.418483
140062	-5498.458428
140063	-5427.522696
140064	-5460.484918
140065	-5454.573568
140066	-5487.848944
140067	-5423.485374
140068	-5494.357901
140069	-5164.494186
140070	-5165.354061
140071	-5037.294419
140072	-4887.481253
140073	-4591.702711
140074	-4233.035510
140075	-3812.345572
140076	-3587.223575
140077	-3272.402162
140078	-3224.695903
140079	-2737.367579
140080	-3137.291086
140081	-3814.169912
140082	-4176.773410
140083	-4291.628397
140084	-4364.481166
140085	-4554.516058
140086	-5090.368066
140087	-5120.516948
140088	-5169.201462
140089	-5196.226266
140090	-5204.158499
140091	-5357.103340
140092	-5315.676768
140093	-5230.491445
140094	-5144.219269
140095	-5105.929514
140096	-4990.693814
140097	-4916.473128
140098	-4898.141872
140099	-4789.098867
140100	-4696.009717
140101	-4538.170097
140102	-4423.295400
140103	-4248.311314
140104	-4095.271804
140105	-3836.433903
140106	-3415.212443
140107	-2082.313664
140108	115.370890
140109	115.113918
140110	111.678457
140111	31.756103
140112	29.218103
140113	253.439313
140114	321.882134
140115	398.088428
140116	311.731083
140117	28.932108
140118	-685.795006
140119	-2393.643833
140120	-2776.268016
140121	-3400.018191
140122	-3562.136201
140123	-2552.823250
140124	-4131.889658
140125	-2637.488615
140126	-4413.695735
140127	-4251.841119
140128	-4663.519806
140129	-4626.319484
140130	-4866.561865
140131	-4925.705901
140132	-3732.788961
140133	-3912.308558
140134	-4485.204806
140135	-4978.524743
140136	-4931.241835
140137	-5011.903450
140138	-5073.523587
140139	-5170.641555
140140	-5050.722663
140141	-5159.221683
140142	-5182.780055
140143	-5440.089538
140144	-5448.544594
140145	-5447.338171
140146	-5441.790647
140147	-5524.184523
140148	-5416.772712
140149	-5356.852239
140150	-5299.267934
140151	-5329.173217
140152	-5040.659941
140153	-5038.947588
140154	-4846.599787
140155	-4496.081725
140156	-3829.139509
140157	-3479.324535
140158	-3366.084853
140159	-2516.740051
140160	-2461.406291
140161	-2286.466430
140162	-2699.685885
140163	-3532.872676
140164	-3946.496635
140165	-4223.635445
140166	-4294.528560
140167	-4496.248283
140168	-4913.963532
140169	-5086.261510
140170	-5126.428588
140171	-5044.626555
140172	-5294.350954
140173	-5358.880344
140174	-5187.825786
140175	-5111.070804
140176	-5086.007063
140177	-5029.866076
140178	-4839.993887
140179	-4738.829517
140180	-4804.216082
140181	-4752.235279
140182	-4608.592794
140183	-4472.588355
140184	-4330.614442
140185	-4194.312926
140186	-3956.789791
140187	-3715.192535
140188	-2234.652827
140189	8.973262
140190	525.446489
140191	217.134553
140192	202.965736
140193	101.962015
140194	232.046105
140195	352.691795
140196	616.990046
140197	532.773690
140198	143.339432
140199	17.163552
140200	-924.085776
140201	-2059.698169
140202	-2840.562212
140203	-3081.752161
140204	-3481.819840
140205	-3870.564171
140206	-3654.630116
140207	-4335.560251
140208	-4515.238337
140209	-4625.106319
140210	-4741.646147
140211	-4899.189617
140212	-4930.046577
140213	-3508.539014
140214	-3403.246903
140215	-3858.355947
140216	-4800.454641
140217	-4992.414623
140218	-4971.632550
140219	-5049.026583
140220	-5125.177410
140221	-5138.484902
140222	-5107.971241
140223	-5306.292009
140224	-5351.390036
140225	-5461.073238
140226	-5430.872470
140227	-5444.762032
140228	-5471.480776
140229	-5500.171141
140230	-5401.886140
140231	-5265.794094
140232	-5210.786027
140233	-4869.585486
140234	-5050.217954
140235	-4585.163396
140236	-4788.638518
140237	-4247.887801
140238	-3915.859581
140239	-3618.535509
140240	-3268.436315
140241	-2829.252500
140242	-2021.868647
140243	-2108.306717
140244	-2771.057993
140245	-3458.032635
140246	-3971.935841
140247	-3823.890212
140248	-4244.577862
140249	-4920.874712
140250	-5156.266789
140251	-5096.591028
140252	-4869.143992
140253	-4980.370383
140254	-5069.903188
140255	-5218.822410
140256	-5017.101614
140257	-5003.678869
140258	-4890.353256
140259	-4693.167792
140260	-4701.184683
140261	-4580.573899
140262	-4656.950463
140263	-4680.592796
140264	-4554.521244
140265	-4410.909010
140266	-4258.398699
140267	-4042.039988
140268	-3483.294821
140269	-1633.752008
140270	36.933925
140271	564.595629
140272	343.750130
140273	343.795508
140274	198.054546
140275	189.299438
140276	409.196609
140277	951.192539
140278	510.120657
140279	220.992761
140280	72.368070
140281	35.252879
140282	-596.476082
140283	-1885.562644
140284	-2873.370919
140285	-1364.420552
140286	-3732.515315
140287	-4123.203935
140288	-4334.808647
140289	-4482.765698
140290	-4584.769321
140291	-3890.333960
140292	-4796.623375
140293	-4844.419226
140294	-2935.855087
140295	-3304.571632
140296	-4468.587821
140297	-4904.646400
140298	-4944.949772
140299	-5045.454726
140300	-5106.731684
140301	-5185.660907
140302	-5182.256983
140303	-5268.740384
140304	-5297.550945
140305	-5411.008491
140306	-5409.890851
140307	-5441.367322
140308	-5436.573161
140309	-5476.601227
140310	-5397.562988
140311	-5346.014676
140312	-5319.521299
140313	-5125.060026
140314	-5020.353751
140315	-4893.133858
140316	-4878.019037
140317	-4536.147559
140318	-4125.172391
140319	-3829.122240
140320	-3470.330750
140321	-3094.048076
140322	-2580.760529
140323	-2048.930691
140324	-2535.588329
140325	-3121.905305
140326	-3492.165946
140327	-3920.268585
140328	-3989.139858
140329	-4439.747374
140330	-4857.219638
140331	-5014.473051
140332	-4823.680376
140333	-4782.691986
140334	-4997.069685
140335	-5241.703489
140336	-5141.263548
140337	-5061.484222
140338	-5025.234944
140339	-4849.742767
140340	-4765.728568
140341	-4585.576105
140342	-4532.663516
140343	-4594.882977
140344	-4602.562256
140345	-4488.396089
140346	-4338.688007
140347	-4006.999931
140348	-3663.812351
140349	-2212.170015
140350	162.551073
140351	314.688993
140352	577.700296
140353	279.492773
140354	387.880155
140355	249.811470
140356	306.142832
140357	867.932939
140358	802.331671
140359	320.617959
140360	91.103172
140361	60.691631
140362	22.014168
140363	-536.145019
140364	-1154.943669
140365	-1165.532086
140366	-1277.894130
140367	-3950.938461
140368	-4424.233917
140369	-4417.213939
140370	-4434.789220
140371	-4551.874879
140372	-3371.010978
140373	-4672.329808
140374	-4986.976417
140375	-3120.492915
140376	-2918.958966
140377	-3621.736158
140378	-4706.361016
140379	-4946.915421
140380	-4969.959691
140381	-5045.309654
140382	-5129.578530
140383	-5176.412900
140384	-5225.485003
140385	-5281.529325
140386	-5359.259804
140387	-5409.069938
140388	-5428.899314
140389	-5447.477410
140390	-5467.819014
140391	-5469.471112
140392	-5430.096328
140393	-5355.136939
140394	-5282.950408
140395	-5161.704545
140396	-4790.138046
140397	-5082.688063
140398	-4891.243578
140399	-4348.063531
140400	-4239.236435
140401	-3720.653082
140402	-3379.645153
140403	-2795.824013
140404	-2329.200972
140405	-2405.872866
140406	-2661.849233
140407	-3175.712805
140408	-3596.694610
140409	-3732.970962
140410	-4056.304946
140411	-4528.336050
140412	-4791.353691
140413	-4756.315938
140414	-4761.608100
140415	-4674.581282
140416	-5044.422152
140417	-5276.802257
140418	-5072.165896
140419	-5048.687223
140420	-5027.041642
140421	-4636.421835
140422	-4443.016330
140423	-4261.179524
140424	-4291.039173
140425	-4625.694519
140426	-4508.384846
140427	-4344.440547
140428	-4034.202926
140429	-3316.292071
140430	-2492.576675
140431	171.718537
140432	250.224405
140433	566.604007
140434	577.901964
140435	332.558519
140436	398.649010
140437	335.077133
140438	782.845763
140439	969.400469
140440	779.525393
140441	202.033705
140442	93.972571
140443	55.981610
140444	44.756363
140445	-63.813289
140446	-881.649907
140447	-296.332406
140448	-3503.180378
140449	-4177.589334
140450	-4437.847199
140451	-4190.218254
140452	-4626.023895
140453	-3387.593759
140454	-3962.283878
140455	-4590.863931
140456	-3168.144409
140457	-2967.915785
140458	-3166.169512
140459	-4439.407614
140460	-4852.540752
140461	-4933.478140
140462	-4994.651402
140463	-5080.730964
140464	-5157.919350
140465	-5197.175955
140466	-5273.973383
140467	-5287.931534
140468	-5381.104154
140469	-5419.404713
140470	-5439.001352
140471	-5447.685261
140472	-5479.208565
140473	-5437.197361
140474	-5394.791058
140475	-5357.702444
140476	-5180.418241
140477	-4861.187314
140478	-4948.228310
140479	-4979.735361
140480	-4519.108700
140481	-4408.760461
140482	-4138.159124
140483	-3752.685267
140484	-3135.352070
140485	-2673.294673
140486	-1975.414990
140487	-1930.262097
140488	-2573.369416
140489	-3139.377978
140490	-3364.377247
140491	-3576.297248
140492	-4128.159798
140493	-4589.646862
140494	-4651.285169
140495	-4670.904545
140496	-4676.837616
140497	-4768.943620
140498	-5167.181403
140499	-5112.727041
140500	-4978.367836
140501	-5016.469127
140502	-4624.232139
140503	-4114.237385
140504	-4039.751770
140505	-3855.368322
140506	-4033.341624
140507	-4401.602835
140508	-4375.008410
140509	-4044.727070
140510	-3335.057731
140511	-2484.290981
140512	104.313795
140513	325.757846
140514	302.803611
140515	813.143607
140516	399.874531
140517	508.319763
140518	587.534820
140519	804.276318
140520	903.148741
140521	1138.603019
140522	649.279046
140523	245.182051
140524	110.611658
140525	72.049658
140526	43.929507
140527	74.257540
140528	-301.491730
140529	-2130.302781
140530	-3743.348207
140531	-4302.843896
140532	-3870.296845
140533	-4531.848444
140534	-3585.445003
140535	-3026.418605
140536	-3949.644571
140537	-3314.669848
140538	-3549.976638
140539	-3569.876141
140540	-4694.720628
140541	-4935.474444
140542	-4933.029067
140543	-5031.622856
140544	-5122.972252
140545	-5173.066209
140546	-5243.306708
140547	-5268.481496
140548	-5318.677490
140549	-5387.799756
140550	-5432.638335
140551	-5460.142442
140552	-5447.941982
140553	-5447.965164
140554	-5435.609279
140555	-5419.516868
140556	-5356.156665
140557	-5192.544610
140558	-4955.805289
140559	-4737.342589
140560	-4783.911226
140561	-4533.039350
140562	-4345.656588
140563	-3992.842160
140564	-3462.567847
140565	-2457.115335
140566	-2556.673342
140567	-2183.411316
140568	-2297.958048
140569	-2659.223865
140570	-3050.087843
140571	-3376.200470
140572	-3710.069672
140573	-4225.644778
140574	-4496.919328
140575	-4479.991669
140576	-4578.739024
140577	-4776.468244
140578	-4874.073499
140579	-5090.454772
140580	-5008.545475
140581	-4960.649569
140582	-4723.129121
140583	-4122.864498
140584	-3916.380801
140585	-3758.331667
140586	-3693.783927
140587	-4034.479709
140588	-4060.805596
140589	-4186.880071
140590	-3702.107912
140591	-2365.782873
140592	-130.670840
140593	239.305460
140594	445.382273
140595	633.485168
140596	833.295793
140597	666.676715
140598	677.145805
140599	933.433394
140600	1011.633805
140601	1191.104887
140602	1078.354880
140603	746.895211
140604	314.569521
140605	116.228180
140606	100.267935
140607	233.230523
140608	1.557374
140609	-130.417224
140610	-3076.123590
